playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
"2495453","null","Andre Holmes","WR","OAK","WR","OAK","null","3.4199","null","null","288","288","null","null","0.2439","null","null","null","4.7543","1.96","3.9767","null",
"2495454","null","Julio Jones","WR","ATL","WR","ATL","null","19.9065","null","null","10","10","null","null","1.082","null","null","null","22.9768","17.17","6.4864","null",
"2495455","null","Cam Newton","QB","CAR","QB","CAR","null","20.6779","null","null","7","7","null","null","0.5073","null","null","null","22.7961","17.808","3.8351","null",
"2495459","null","Torrey Smith","WR","SF","WR","SF","null","8.1072","null","null","161","161","null","null","0.2056","null","null","null","9.6796","5.3519","3.2104","null",
"2495461","null","Shaun Draughn","RB","CLE","RB","CLE","null","0.0154","null","null","471","471","null","null","0.0154","null","null","null","0.0312","0","7.7868","null",
"2495466","null","Mark Ingram","RB","NO","RB","NO","null","15.4215","null","null","40","40","null","null","0.6752","null","null","null","18.0217","13.6667","4.8827","null",
"2495467","null","Taiwan Jones","RB","OAK","RB","OAK","null","3.169","null","null","296","296","null","null","0.1991","null","null","null","3.5217","0.8464","3.4294","null",
"2495468","null","Mikel Leshoure","RB","FA","RB","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2495469","null","Dion Lewis","RB","NE","RB","NE","null","13.7142","null","null","62","62","null","null","0.4495","null","null","null","15.6174","8.11","6.6859","null",
"2495470","null","Stevan Ridley","RB","NYJ","RB","NYJ","null","2.3224","null","null","319","319","null","null","0.2152","null","null","null","4.6075","0","9.1923","null",
"2495471","null","Jacquizz Rodgers","RB","CHI","RB","CHI","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2495472","null","Jordan Todman","RB","PIT","RB","PIT","null","0.427","null","null","420","420","null","null","0.1907","null","null","null","0.9803","0","5.4274","null",
"2495473","null","Shane Vereen","RB","NYG","RB","NYG","null","10.2354","null","null","105","105","null","null","0.8392","null","null","null","11.6121","8.5417","2.5542","null",
"2495474","null","Ryan Williams","RB","FA","RB","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2495558","null","Dwayne Bowe","WR","CLE","WR","CLE","null","0.9366","null","null","378","378","null","null","0.0766","null","null","null","1.8905","0","4.2824","null",
"2495560","null","Ahmad Bradshaw","RB","IND","RB","IND","null","6.6273","null","null","196","196","null","null","0.1111","null","null","null","8.1528","1.7586","4.1885","null",
"2495573","null","Scott Chandler","TE","NE","TE","NE","null","4.3764","null","null","262","262","null","null","0.2353","null","null","null","5.3877","2","2.6063","null",
"2495620","null","Clark Harris","TE","CIN","TE","CIN","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2495647","null","Calvin Johnson","WR","DET","WR","DET","null","17.1524","null","null","24","24","null","null","0.7851","null","null","null","18.4443","12.9345","5.9119","null",
"2495651","null","Jacoby Jones","WR","SD","WR","SD","null","0.7838","null","null","391","391","null","null","0.1264","null","null","null","1.6087","-0.052","4.0723","null",
"2495660","null","Brian Leonard","RB","FA","RB","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2495663","null","Marshawn Lynch","RB","SEA","RB","SEA","null","16.2357","null","null","30","30","null","null","0.1802","null","null","null","17.6032","13.93","4.7945","null",
"2495676","null","Robert Meachem","WR","FA","WR","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2495700","null","Greg Olsen","TE","CAR","TE","CAR","null","14.6741","null","null","52","52","null","null","1.1488","null","null","null","17.2835","10.57","7.4015","null",
"2495724","null","Dante Rosario","TE","FA","TE","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2495748","null","Drew Stanton","QB","ARI","QB","ARI","null","0.7393","null","null","394","394","null","null","0.0389","null","null","null","1.2596","0","3.8811","null",
"2495801","null","Miles Austin","WR","PHI","WR","PHI","null","4.0952","null","null","269","269","null","null","0.2078","null","null","null","4.5281","2.84","4.8686","null",
"2495802","null","Jason Avant","WR","KC","WR","KC","null","3.0362","null","null","299","299","null","null","0.0734","null","null","null","4.64","0.91","5.0968","null",
"2495821","null","Marques Colston","WR","NO","WR","NO","null","7.7286","null","null","175","175","null","null","0.2322","null","null","null","9.8693","0","6.8282","null",
"2495824","null","Jay Cutler","QB","CHI","QB","CHI","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2495825","null","Owen Daniels","TE","DEN","TE","DEN","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2495826","null","Vernon Davis","TE","SF","TE","SF","null","6.0276","null","null","216","216","null","null","1.0502","null","null","null","7.1208","4.0022","2.3044","null",
"2495831","null","Maurice Jones-Drew","RB","FA","RB","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2495835","null","Anthony Fasano","TE","TEN","TE","TEN","null","4.4251","null","null","261","261","null","null","0.1459","null","null","null","4.6748","3.7955","5.8543","null",
"2495838","null","Bruce Gradkowski","QB","PIT","QB","PIT","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2495843","null","Derek Hagan","WR","FA","WR","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2495863","null","Tarvaris Jackson","QB","SEA","QB","SEA","null","0.2786","null","null","435","435","null","null","0.0337","null","null","null","0.4132","0","5.0473","null",
"2495867","null","Greg Jennings","WR","MIA","WR","MIA","null","3.8467","null","null","276","276","null","null","0.3196","null","null","null","5.1804","2.5022","3.6728","null",
"2495888","null","Marcedes Lewis","TE","JAC","TE","JAC","null","2.9459","null","null","303","303","null","null","0.1007","null","null","null","4.2895","1.9509","7.5804","null",
"2495893","null","Brandon Marshall","WR","NYJ","WR","NYJ","null","17.2472","null","null","23","23","null","null","0.3514","null","null","null","19.6341","12.4459","7.0343","null",
"2495966","null","Delanie Walker","TE","TEN","TE","TEN","null","12.3679","null","null","82","82","null","null","0.6903","null","null","null","17.3727","8.45","8.711","null",
"2495974","null","Charlie Whitehurst","QB","TEN","QB","TEN","null","0.8593","null","null","383","383","null","null","0.1302","null","null","null","1.5001","-0.1379","2.652","null",
"2495979","null","DeAngelo Williams","RB","PIT","RB","PIT","null","3.7086","null","null","281","281","null","null","0.1845","null","null","null","6.124","1.9317","2.0942","null",
"2499248","null","Kris Durham","WR","FA","WR","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2499255","null","Richard Gordon","TE","DEN","TE","DEN","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2499277","null","David Ausberry","TE","FA","TE","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2500351","null","Phil Dawson","K","SF","K","SF","null","8.3649","null","null","152","152","null","null","0.2687","null","null","null","9.471","6.744","3.3982","null",
"2501078","null","Matt Hasselbeck","QB","IND","QB","IND","null","1.1621","null","null","360","360","null","null","0.024","null","null","null","2.0064","-0.0689","3.2865","null",
"2501863","null","Peyton Manning","QB","DEN","QB","DEN","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2503471","null","Adam Vinatieri","K","IND","K","IND","null","9.4799","null","null","118","118","null","null","0.2863","null","null","null","10.5066","7.731","6.5113","null",
"2504162","null","Shayne Graham","K","FA","K","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2504211","null","Tom Brady","QB","NE","QB","NE","null","19.9748","null","null","9","9","null","null","0.8214","null","null","null","21.3937","16.038","4.2861","null",
"2504257","null","Sebastian Janikowski","K","OAK","K","OAK","null","7.5777","null","null","180","180","null","null","0.5553","null","null","null","8.5922","6.3252","6.8455","null",
"2504343","null","Jay Feely","K","FA","K","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2504531","null","Michael Vick","QB","PIT","QB","PIT","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2504595","null","Steve Smith","WR","BAL","WR","BAL","null","15.3883","null","null","42","42","null","null","0.6224","null","null","null","17.359","12.54","5.0938","null",
"2504743","null","Santana Moss","WR","FA","WR","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2504747","null","Reggie Wayne","WR","FA","WR","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2504775","null","Drew Brees","QB","NO","QB","NO","null","19.7235","null","null","11","11","null","null","1.2849","null","null","null","21.4039","16.8312","4.0943","null",
"2504797","null","Matt Bryant","K","ATL","K","ATL","null","9.0152","null","null","133","133","null","null","0.098","null","null","null","10.2455","6.9408","5.4932","null",
"2504833","null","Shaun Hill","QB","MIN","QB","MIN","null","0.8948","null","null","381","381","null","null","0.0956","null","null","null","1.598","0","3.7336","null",
"2504941","null","Billy Cundiff","K","FA","K","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2505076","null","Josh McCown","QB","CLE","QB","CLE","null","16.3379","null","null","29","29","null","null","0.2097","null","null","null","17.9089","13.2706","2.5034","null",
"2505245","null","Carson Palmer","QB","ARI","QB","ARI","null","21.0344","null","null","4","4","null","null","0.2098","null","null","null","22.0922","19.4406","4.6034","null",
"2505299","null","Antonio Gates","TE","SD","TE","SD","null","11.1282","null","null","90","90","null","null","0.5066","null","null","null","12.755","5.9606","5.0756","null",
"2505310","null","Kassim Osgood","WR","FA","WR","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2505354","null","Tony Romo","QB","DAL","QB","DAL","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2505459","null","Josh Brown","K","NYG","K","NYG","null","9.2312","null","null","127","127","null","null","0.1456","null","null","null","9.7724","7.7962","7.8218","null",
"2505551","null","Andre Johnson","WR","IND","WR","IND","null","8.1289","null","null","159","159","null","null","0.1078","null","null","null","10.8723","4.3989","4.648","null",
"2505587","null","Anquan Boldin","WR","SF","WR","SF","null","13.3715","null","null","70","70","null","null","0.3222","null","null","null","17.4062","8.46","6.8936","null",
"2505629","null","Jason Witten","TE","DAL","TE","DAL","null","13.2016","null","null","71","71","null","null","0.5798","null","null","null","16.42","10.53","6.5189","null",
"2505785","null","Malcom Floyd","WR","SD","WR","SD","null","9.0742","null","null","131","131","null","null","0.3493","null","null","null","9.7419","7.3473","3.7091","null",
"2505790","null","Wes Welker","WR","FA","WR","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2505936","null","Steven Jackson","RB","FA","RB","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2505982","null","Matt Schaub","QB","BAL","QB","BAL","null","0.2249","null","null","440","440","null","null","0.0263","null","null","null","0.4214","-0.126","5.003","null",
"2505996","null","Eli Manning","QB","NYG","QB","NYG","null","18.294","null","null","15","15","null","null","0.3258","null","null","null","19.1648","16.8137","4.135","null",
"2506004","null","Jerricho Cotchery","WR","CAR","WR","CAR","null","6.0518","null","null","214","214","null","null","0.1731","null","null","null","7.9053","4.0151","2.7471","null",
"2506053","null","Luke McCown","QB","NO","QB","NO","null","0.1558","null","null","453","453","null","null","0.1368","null","null","null","0.2418","0","5.3676","null",
"2506106","null","Larry Fitzgerald","WR","ARI","WR","ARI","null","18.6531","null","null","13","13","null","null","0.8066","null","null","null","20.1432","14.9817","5.6646","null",
"2506109","null","Ben Roethlisberger","QB","PIT","QB","PIT","null","5.4634","null","null","233","233","null","null","3.8603","null","null","null","11.8423","-0.104","10.1362","null",
"2506121","null","Philip Rivers","QB","SD","QB","SD","null","20.3665","null","null","8","8","null","null","0.5173","null","null","null","21.3447","18.7405","4.4434","null",
"2506122","null","Benjamin Watson","TE","NO","TE","NO","null","8.4913","null","null","144","144","null","null","0.2091","null","null","null","9.7288","6.39","2.8352","null",
"2506147","null","John Kuhn","RB","GB","RB","GB","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2506149","null","Shaun Suisham","K","PIT","K","PIT","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2506194","null","Nick Novak","K","HOU","K","HOU","null","7.2401","null","null","183","183","null","null","0.475","null","null","null","9.0925","0","7.3905","null",
"2506222","null","Josh Cribbs","WR","FA","WR","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2506264","null","Robbie Gould","K","CHI","K","CHI","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2506287","null","Lance Moore","WR","DET","WR","DET","null","6.169","null","null","209","209","null","null","0.192","null","null","null","8.7207","3.1369","3.1461","null",
"2506313","null","Nate Washington","WR","HOU","WR","HOU","null","8.9772","null","null","134","134","null","null","0.6764","null","null","null","10.8519","5.312","5.3521","null",
"2506340","null","Alex Smith","QB","KC","QB","KC","null","16.1926","null","null","32","32","null","null","0.3031","null","null","null","17.4479","13.8871","2.6759","null",
"2506341","null","Ronnie Brown","RB","FA","RB","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2506363","null","Aaron Rodgers","QB","GB","QB","GB","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2506364","null","Jason Campbell","QB","FA","QB","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2506366","null","Roddy White","WR","ATL","WR","ATL","null","7.868","null","null","168","168","null","null","0.1018","null","null","null","10.1552","4.717","3.8239","null",
"2506369","null","Heath Miller","TE","PIT","TE","PIT","null","7.9008","null","null","167","167","null","null","0.6579","null","null","null","9.127","5.6697","3.8129","null",
"2506386","null","Mike Nugent","K","CIN","K","CIN","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2506400","null","Vincent Jackson","WR","TB","WR","TB","null","12.7119","null","null","79","79","null","null","0.2467","null","null","null","14.9882","10.4509","4.6713","null",
"2506404","null","Frank Gore","RB","IND","RB","IND","null","13.5557","null","null","64","64","null","null","0.595","null","null","null","15.0047","11.203","4.8578","null",
"2506410","null","Alex Smith","TE","NO","TE","NO","null","0.8128","null","null","387","387","null","null","0.0936","null","null","null","1.8633","0","1.9973","null",
"2506444","null","Kyle Orton","QB","FA","QB","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2506467","null","Darren Sproles","RB","PHI","RB","PHI","null","7.9115","null","null","166","166","null","null","0.2006","null","null","null","8.6206","5.952","2.2689","null",
"2506481","null","Dan Orlovsky","QB","DET","QB","DET","null","0.5304","null","null","410","410","null","null","0.066","null","null","null","0.9721","0","4.5962","null",
"2506546","null","Derek Anderson","QB","CAR","QB","CAR","null","0.3911","null","null","423","423","null","null","0.0916","null","null","null","0.6837","0","4.9776","null",
"2506562","null","Matt Cassel","QB","DAL","QB","DAL","null","15.0832","null","null","45","45","null","null","0.0949","null","null","null","18.0395","8.7957","4.8235","null",
"2506581","null","Ryan Fitzpatrick","QB","NYJ","QB","NYJ","null","16.6331","null","null","27","27","null","null","0.3679","null","null","null","18.6628","12.094","4.2504","null",
"2506619","null","Daniel Fells","TE","NYG","TE","NYG","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2506677","null","Matt Prater","K","DET","K","DET","null","7.8595","null","null","170","170","null","null","0.055","null","null","null","8.7459","6.4578","4.0314","null",
"2506817","null","Montell Owens","RB","FA","RB","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2506871","null","Fred Jackson","RB","SEA","RB","SEA","null","3.7338","null","null","279","279","null","null","0.1088","null","null","null","6.6986","0","5.0696","null",
"2506874","null","Reggie Bush","RB","SF","RB","SF","null","4.4347","null","null","260","260","null","null","0.2389","null","null","null","6.7484","1.958","2.7739","null",
"2506885","null","Santonio Holmes","WR","FA","WR","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2506895","null","Kellen Clemens","QB","SD","QB","SD","null","0.7188","null","null","398","398","null","null","0.1126","null","null","null","1.1728","0","3.7846","null",
"2506897","null","Devin Hester","WR","ATL","WR","ATL","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2506916","null","Brad Smith","WR","FA","WR","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2506922","null","Stephen Gostkowski","K","NE","K","NE","null","9.7315","null","null","115","115","null","null","0.376","null","null","null","10.7864","8.2803","8.2538","null",
"2507029","null","Eric Weems","WR","ATL","WR","ATL","null","0.3562","null","null","424","424","null","null","0.032","null","null","null","0.9695","0","6.6043","null",
"2507141","null","Pierre Thomas","RB","FA","RB","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2507164","null","Adrian Peterson","RB","MIN","RB","MIN","null","16.8885","null","null","25","25","null","null","0.6601","null","null","null","18.5881","13.66","7.0919","null",
"2507166","null","Ted Ginn","WR","CAR","WR","CAR","null","10.6591","null","null","101","101","null","null","0.5164","null","null","null","12.1579","7.93","2.7166","null",
"2507170","null","Zach Miller","TE","FA","TE","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2507182","null","Matt Spaeth","TE","PIT","TE","PIT","null","0.472","null","null","417","417","null","null","0.0717","null","null","null","0.9288","0","3.7993","null",
"2507183","null","James Jones","WR","GB","WR","GB","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2507192","null","Michael Bush","RB","FA","RB","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2507218","null","Brent Celek","TE","PHI","TE","PHI","null","3.1877","null","null","295","295","null","null","0.186","null","null","null","4.4207","0.89","3.6165","null",
"2507225","null","Nick Folk","K","NYJ","K","NYJ","null","7.9475","null","null","164","164","null","null","0.0969","null","null","null","8.9022","6.4261","2.7965","null",
"2507232","null","Mason Crosby","K","GB","K","GB","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2507237","null","Jordan Palmer","QB","FA","QB","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2507278","null","Jackie Battle","RB","FA","RB","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2507282","null","Matt Moore","QB","MIA","QB","MIA","null","0.1863","null","null","446","446","null","null","0.0895","null","null","null","0.3283","-0.06","5.1079","null",
"2507374","null","Steven Hauschka","K","SEA","K","SEA","null","9.156","null","null","129","129","null","null","0.1853","null","null","null","9.5885","7.361","4.2166","null",
"2507401","null","Dan Carpenter","K","BUF","K","BUF","null","8.4329","null","null","148","148","null","null","0.0618","null","null","null","9.687","6.4829","2.757","null",
"2507405","null","Matthew Mulligan","TE","BUF","TE","BUF","null","0.2819","null","null","433","433","null","null","0.0263","null","null","null","0.5821","0.01","10.0302","null",
"2507428","null","Mike Tolbert","RB","CAR","RB","CAR","null","3.9334","null","null","273","273","null","null","0.0758","null","null","null","4.6313","1.7769","4.496","null",
"2507463","null","Connor Barth","K","TB","K","TB","null","6.7253","null","null","193","193","null","null","0.2409","null","null","null","8.5479","0","5.947","null",
"2507486","null","Kellen Davis","TE","NYJ","TE","NYJ","null","1.3156","null","null","349","349","null","null","0.0356","null","null","null","2.3293","0.01","5.4915","null",
"2507585","null","Will Taufoou","RB","FA","RB","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2507596","null","Marcus Thigpen","RB","FA","RB","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2507596","null","Marcus Thigpen","WR","FA","WR","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2507737","null","Darrel Young","RB","WAS","RB","WAS","null","1.6143","null","null","339","339","null","null","0.2507","null","null","null","2.9009","0","4.4075","null",
"2507763","null","Mike Wallace","WR","MIN","WR","MIN","null","12.9639","null","null","75","75","null","null","0.1717","null","null","null","17.2211","9.5753","5.4461","null",
"2507779","null","Donald Brown","RB","SD","RB","SD","null","1.2279","null","null","357","357","null","null","0.0479","null","null","null","2.5593","0","3.0272","null",
"2507828","null","Logan Paulsen","TE","WAS","TE","WAS","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2507855","null","Victor Cruz","WR","NYG","WR","NYG","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2507883","null","Jeff Cumberland","TE","NYJ","TE","NYJ","null","2.8566","null","null","305","305","null","null","0.0907","null","null","null","4.0553","0.2","7.5029","null",
"2507884","null","David Nelson","WR","PIT","WR","PIT","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2507897","null","Alfonso Smith","RB","FA","RB","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2507902","null","Marlon Moore","WR","CLE","WR","CLE","null","0.2668","null","null","437","437","null","null","0.0923","null","null","null","0.5931","0","6.5681","null",
"2507999","null","Chris Ivory","RB","NYJ","RB","NYJ","null","14.3264","null","null","57","57","null","null","0.5141","null","null","null","15.7653","12.29","4.4442","null",
"2508020","null","Richie Brockel","TE","CAR","TE","CAR","null","0.005","null","null","473","473","null","null","0.005","null","null","null","0.007","0","7.4472","null",
"2508051","null","John Conner","RB","FA","RB","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2508061","null","Antonio Brown","WR","PIT","WR","PIT","null","17.6838","null","null","21","21","null","null","0.484","null","null","null","21.4584","13.5854","5.7348","null",
"2508096","null","Tyler Clutts","RB","DAL","RB","DAL","null","0.5501","null","null","407","407","null","null","0.0192","null","null","null","0.9358","0.03","5.5738","null",
"2508097","null","Andrew Hawkins","WR","CLE","WR","CLE","null","7.7358","null","null","174","174","null","null","0.0641","null","null","null","8.8041","6.0241","2.9149","null",
"2508101","null","James Develin","RB","NE","RB","NE","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2508112","null","Rob Housler","TE","CLE","TE","CLE","null","2.021","null","null","326","326","null","null","0.3258","null","null","null","3.0737","0","9.8553","null",
"2508115","null","Vincent Brown","WR","FA","WR","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2508123","null","T.J. Yates","QB","FA","QB","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2508137","null","Ryan Taylor","TE","FA","TE","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2527672","null","Will Tukuafu","RB","SEA","RB","SEA","null","0.0705","null","null","463","463","null","null","0.0261","null","null","null","0.1434","0","7.4515","null",
"2528181","null","Bryan Walters","WR","JAC","WR","JAC","null","6.991","null","null","186","186","null","null","0.1125","null","null","null","10.0216","1.632","5.511","null",
"2530515","null","Chris Hogan","WR","BUF","WR","BUF","null","7.7965","null","null","172","172","null","null","0.0643","null","null","null","10.2545","3.8159","3.2942","null",
"2530516","null","Robert Hughes","RB","FA","RB","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2530575","null","Drew Davis","WR","FA","WR","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2530598","null","Jeremy Ross","WR","BAL","WR","BAL","null","3.2006","null","null","294","294","null","null","0.1068","null","null","null","4.458","0.6","5.6614","null",
"2530660","null","Kamar Aiken","WR","BAL","WR","BAL","null","9.1896","null","null","128","128","null","null","0.1639","null","null","null","10.642","3.6069","4.1843","null",
"2530690","null","DuJuan Harris","RB","FA","RB","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2530699","null","Henry Hynoski","RB","FA","RB","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2530700","null","Dontrelle Inman","WR","SD","WR","SD","null","1.721","null","null","333","333","null","null","0.0516","null","null","null","3.1734","0.23","5.5521","null",
"2530713","null","Jeff Maehl","WR","FA","WR","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2530720","null","Joseph Morgan","WR","NO","WR","NO","null","0.446","null","null","419","419","null","null","0.0712","null","null","null","0.5836","0","7.1207","null",
"2530747","null","Doug Baldwin","WR","SEA","WR","SEA","null","10.2755","null","null","104","104","null","null","0.2675","null","null","null","11.3777","8.2228","3.6411","null",
"2530754","null","Brett Brackett","TE","FA","TE","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2530763","null","Patrick DiMarco","RB","ATL","RB","ATL","null","0.8167","null","null","386","386","null","null","0.0362","null","null","null","1.4138","0.04","5.3631","null",
"2530959","null","Marcus Harris","WR","NYG","WR","NYG","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2530990","null","Phillip Tanner","RB","FA","RB","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2531049","null","Chris Matthews","WR","SEA","WR","SEA","null","3.1514","null","null","297","297","null","null","0.1446","null","null","null","4.448","1.63","3.5079","null",
"2531218","null","Chase Reynolds","RB","STL","RB","STL","null","0.176","null","null","448","448","null","null","0.0203","null","null","null","0.4397","0","6.3485","null",
"2531332","null","Terrelle Pryor","QB","FA","QB","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2531332","null","Terrelle Pryor","WR","FA","WR","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2532790","null","Travis Benjamin","WR","CLE","WR","CLE","null","14.578","null","null","54","54","null","null","0.4187","null","null","null","17.4695","11.8933","4.068","null",
"2532797","null","Brandon Bolden","RB","NE","RB","NE","null","0.741","null","null","393","393","null","null","0.0167","null","null","null","1.5328","0","4.7709","null",
"2532799","null","Jarrett Boykin","WR","FA","WR","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2532807","null","Ryan Broyles","WR","FA","WR","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2532809","null","LaRon Byrd","WR","FA","WR","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2532820","null","Kirk Cousins","QB","WAS","QB","WAS","null","14.1435","null","null","58","58","null","null","5.1959","null","null","null","16.4302","10.2789","2.9868","null",
"2532823","null","Juron Criner","WR","FA","WR","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2532835","null","Rhett Ellison","TE","MIN","TE","MIN","null","2.5113","null","null","313","313","null","null","0.03","null","null","null","3.6359","1.1598","3.5567","null",
"2532838","null","Coby Fleener","TE","IND","TE","IND","null","8.1541","null","null","156","156","null","null","0.1479","null","null","null","9.6093","4","4.1129","null",
"2532841","null","Michael Floyd","WR","ARI","WR","ARI","null","10.0062","null","null","107","107","null","null","0.1306","null","null","null","12.6873","4.613","6.3658","null",
"2532842","null","Nick Foles","QB","STL","QB","STL","null","14.8082","null","null","51","51","null","null","0.4771","null","null","null","16.2575","11.0009","3.2156","null",
"2532850","null","T.J. Graham","WR","NO","WR","NO","null","0.0614","null","null","464","464","null","null","0.0614","null","null","null","0.137","0","8.1585","null",
"2532851","null","Cyrus Gray","RB","FA","RB","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2532853","null","Ladarius Green","TE","SD","TE","SD","null","9.3733","null","null","122","122","null","null","0.9253","null","null","null","14.2724","5.51","10.5571","null",
"2532862","null","Junior Hemingway","WR","FA","WR","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2532864","null","Dan Herron","RB","BUF","RB","BUF","null","3.003","null","null","300","300","null","null","0.1162","null","null","null","4.9949","0.01","6.749","null",
"2532865","null","T.Y. Hilton","WR","IND","WR","IND","null","16.6393","null","null","26","26","null","null","0.888","null","null","null","19.61","13.67","4.659","null",
"2532876","null","A.J. Jenkins","WR","FA","WR","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2532884","null","Marvin Jones","WR","CIN","WR","CIN","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2532887","null","Jermaine Kearse","WR","SEA","WR","SEA","null","8.4727","null","null","147","147","null","null","0.3547","null","null","null","9.1276","5.6064","3.7201","null",
"2532888","null","Case Keenum","QB","STL","QB","STL","null","0.9061","null","null","379","379","null","null","0.0291","null","null","null","1.5906","-0.0689","5.3833","null",
