playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
"2495443","null","Ryan Mallett","QB","HOU","QB","HOU","null","15.2899","null","null","27","23","null","null","0.163","null","null","null","17.0726","10.7497","5.1024","null",
"2495448","null","Randall Cobb","WR","GB","WR","GB","null","12.3297","null","null","42","5","null","null","0.3709","null","null","null","13.8468","8.98","6.3976","null",
"2495449","null","Tandon Doss","WR","FA","WR","FA","null","0","null","null","532","301","null","null","0","null","null","null","0","0","null","null",
"2495450","null","A.J. Green","WR","CIN","WR","CIN","null","10.0974","null","null","69","15","null","null","0.1713","null","null","null","10.3504","6.9561","6.7331","null",
"2495453","null","Andre Holmes","WR","OAK","WR","OAK","null","2.9612","null","null","290","94","null","null","0.1056","null","null","null","4.1213","1.5509","3.695","null",
"2495454","null","Julio Jones","WR","ATL","WR","ATL","null","13.5303","null","null","36","3","null","null","0.6219","null","null","null","15.2638","11.01","6.772","null",
"2495455","null","Cam Newton","QB","CAR","QB","CAR","null","21.2718","null","null","2","2","null","null","0.113","null","null","null","23.1387","18.972","4.6962","null",
"2495459","null","Torrey Smith","WR","SF","WR","SF","null","7.2894","null","null","151","41","null","null","0.1876","null","null","null","9.1559","5.1886","4.3898","null",
"2495461","null","Shaun Draughn","RB","CLE","RB","CLE","null","0.5453","null","null","431","112","null","null","0.0517","null","null","null","1.1433","0","5.9865","null",
"2495466","null","Mark Ingram","RB","NO","RB","NO","null","10.7738","null","null","59","15","null","null","0.1551","null","null","null","14.5887","7.9414","6.6717","null",
"2495467","null","Taiwan Jones","RB","OAK","RB","OAK","null","1.5888","null","null","345","82","null","null","0.1068","null","null","null","2.2192","0.0142","3.282","null",
"2495468","null","Mikel Leshoure","RB","FA","RB","FA","null","0","null","null","532","235","null","null","0","null","null","null","0","0","null","null",
"2495469","null","Dion Lewis","RB","NE","RB","NE","null","9.4465","null","null","84","24","null","null","0.2131","null","null","null","10.2512","6.4","4.7959","null",
"2495470","null","Stevan Ridley","RB","NYJ","RB","NYJ","null","0.1252","null","null","504","132","null","null","0.0087","null","null","null","0.2274","0","5.8142","null",
"2495471","null","Jacquizz Rodgers","RB","CHI","RB","CHI","null","2.2169","null","null","314","75","null","null","0.1212","null","null","null","3.6963","1.1617","3.6527","null",
"2495472","null","Jordan Todman","RB","PIT","RB","PIT","null","0.399","null","null","450","117","null","null","0.0217","null","null","null","0.8782","0","4.5613","null",
"2495473","null","Shane Vereen","RB","NYG","RB","NYG","null","6.591","null","null","174","41","null","null","0.35","null","null","null","8.2929","4.9","3.3426","null",
"2495474","null","Ryan Williams","RB","FA","RB","FA","null","0","null","null","532","235","null","null","0","null","null","null","0","0","null","null",
"2495558","null","Dwayne Bowe","WR","CLE","WR","CLE","null","2.4462","null","null","306","102","null","null","0.315","null","null","null","3.7789","0.21","3.0638","null",
"2495560","null","Ahmad Bradshaw","RB","FA","RB","FA","null","0","null","null","532","235","null","null","0","null","null","null","0","0","null","null",
"2495573","null","Scott Chandler","TE","NE","TE","NE","null","3.0679","null","null","286","31","null","null","0.0572","null","null","null","3.7729","1.5","2.5543","null",
"2495620","null","Clark Harris","TE","CIN","TE","CIN","null","0","null","null","532","101","null","null","0","null","null","null","0","0","null","null",
"2495647","null","Calvin Johnson","WR","DET","WR","DET","null","11.7485","null","null","49","7","null","null","0.1749","null","null","null","13.0049","10.29","6.128","null",
"2495651","null","Jacoby Jones","WR","SD","WR","SD","null","0.9143","null","null","393","131","null","null","0.1489","null","null","null","1.3723","0","2.455","null",
"2495660","null","Brian Leonard","RB","FA","RB","FA","null","0","null","null","532","235","null","null","0","null","null","null","0","0","null","null",
"2495663","null","Marshawn Lynch","RB","SEA","RB","SEA","null","15.9","null","null","22","2","null","null","0.7303","null","null","null","17.0009","13.7","6.501","null",
"2495676","null","Robert Meachem","WR","FA","WR","FA","null","0","null","null","532","301","null","null","0","null","null","null","0","0","null","null",
"2495700","null","Greg Olsen","TE","CAR","TE","CAR","null","8.6478","null","null","106","3","null","null","0.5653","null","null","null","11.2068","6.63","6.8049","null",
"2495724","null","Dante Rosario","TE","FA","TE","FA","null","0","null","null","532","101","null","null","0","null","null","null","0","0","null","null",
"2495748","null","Drew Stanton","QB","ARI","QB","ARI","null","1.202","null","null","373","40","null","null","0.0565","null","null","null","2.046","0","1.7995","null",
"2495801","null","Miles Austin","WR","PHI","WR","PHI","null","1.8119","null","null","332","109","null","null","0.042","null","null","null","2.9754","0.73","5.5962","null",
"2495802","null","Jason Avant","WR","KC","WR","KC","null","1.4583","null","null","356","120","null","null","0.0579","null","null","null","2.4894","0.27","6.7046","null",
"2495821","null","Marques Colston","WR","NO","WR","NO","null","6.7681","null","null","169","48","null","null","0.2232","null","null","null","9.6105","4.0065","6.2447","null",
"2495824","null","Jay Cutler","QB","CHI","QB","CHI","null","0","null","null","532","111","null","null","0","null","null","null","0","0","null","null",
"2495825","null","Owen Daniels","TE","DEN","TE","DEN","null","4.5813","null","null","236","21","null","null","0.2663","null","null","null","5.8791","2.5","5.1223","null",
"2495826","null","Vernon Davis","TE","SF","TE","SF","null","4.4536","null","null","240","22","null","null","0.3008","null","null","null","5.5222","3.17","4.1276","null",
"2495831","null","Maurice Jones-Drew","RB","FA","RB","FA","null","0","null","null","532","235","null","null","0","null","null","null","0","0","null","null",
"2495835","null","Anthony Fasano","TE","TEN","TE","TEN","null","2.3211","null","null","310","39","null","null","0.1078","null","null","null","3.2926","1","2.4017","null",
"2495838","null","Bruce Gradkowski","QB","PIT","QB","PIT","null","0","null","null","532","111","null","null","0","null","null","null","0","0","null","null",
"2495843","null","Derek Hagan","WR","FA","WR","FA","null","0","null","null","532","301","null","null","0","null","null","null","0","0","null","null",
"2495863","null","Tarvaris Jackson","QB","SEA","QB","SEA","null","0.1241","null","null","505","63","null","null","0.0551","null","null","null","0.195","0","6.186","null",
"2495867","null","Greg Jennings","WR","MIA","WR","MIA","null","4.5527","null","null","237","71","null","null","0.1665","null","null","null","5.6229","3","2.798","null",
"2495888","null","Marcedes Lewis","TE","JAC","TE","JAC","null","3.4474","null","null","274","28","null","null","0.1569","null","null","null","4.176","1.4989","1.6079","null",
"2495893","null","Brandon Marshall","WR","NYJ","WR","NYJ","null","11.5214","null","null","51","9","null","null","0.4412","null","null","null","13.5723","8.2246","6.1922","null",
"2495966","null","Delanie Walker","TE","TEN","TE","TEN","null","6.5353","null","null","177","12","null","null","0.4979","null","null","null","8.9061","3.9206","7.4929","null",
"2495974","null","Charlie Whitehurst","QB","TEN","QB","TEN","null","0.2452","null","null","467","60","null","null","0.099","null","null","null","0.4106","0","5.3297","null",
"2495979","null","DeAngelo Williams","RB","PIT","RB","PIT","null","4.2121","null","null","249","56","null","null","0.115","null","null","null","5.6961","2.1242","2.7691","null",
"2499248","null","Kris Durham","WR","FA","WR","FA","null","0","null","null","532","301","null","null","0","null","null","null","0","0","null","null",
"2499255","null","Richard Gordon","TE","FA","TE","FA","null","0","null","null","532","101","null","null","0","null","null","null","0","0","null","null",
"2499277","null","David Ausberry","TE","DET","TE","DET","null","0","null","null","532","101","null","null","0","null","null","null","0","0","null","null",
"2500351","null","Phil Dawson","K","SF","K","SF","null","8.7645","null","null","102","11","null","null","0.1201","null","null","null","9.6487","5.7088","3.1154","null",
"2501078","null","Matt Hasselbeck","QB","IND","QB","IND","null","0.9096","null","null","394","47","null","null","0.1209","null","null","null","1.5735","-0.0689","2.3419","null",
"2501863","null","Peyton Manning","QB","DEN","QB","DEN","null","19.079","null","null","6","6","null","null","0.4838","null","null","null","20.7131","17.72","4.4902","null",
"2503471","null","Adam Vinatieri","K","IND","K","IND","null","8.6584","null","null","105","12","null","null","0.0566","null","null","null","10.1338","6.4824","4.4865","null",
"2504162","null","Shayne Graham","K","FA","K","FA","null","0","null","null","532","35","null","null","0","null","null","null","0","0","null","null",
"2504211","null","Tom Brady","QB","NE","QB","NE","null","20.4514","null","null","5","5","null","null","1.5798","null","null","null","21.866","19.1388","5.7814","null",
"2504257","null","Sebastian Janikowski","K","OAK","K","OAK","null","7.6025","null","null","143","24","null","null","0.0909","null","null","null","8.7428","4.983","4.2783","null",
"2504343","null","Jay Feely","K","FA","K","FA","null","0","null","null","532","35","null","null","0","null","null","null","0","0","null","null",
"2504531","null","Michael Vick","QB","PIT","QB","PIT","null","0.697","null","null","418","49","null","null","0.1128","null","null","null","1.1566","-0.1379","3.7124","null",
"2504595","null","Steve Smith","WR","BAL","WR","BAL","null","10.1084","null","null","68","14","null","null","0.0476","null","null","null","13.5998","7.98","5.9651","null",
"2504743","null","Santana Moss","WR","FA","WR","FA","null","0","null","null","532","301","null","null","0","null","null","null","0","0","null","null",
"2504747","null","Reggie Wayne","WR","FA","WR","FA","null","0","null","null","532","301","null","null","0","null","null","null","0","0","null","null",
"2504775","null","Drew Brees","QB","NO","QB","NO","null","0","null","null","532","111","null","null","0","null","null","null","0","0","null","null",
"2504797","null","Matt Bryant","K","ATL","K","ATL","null","8.8907","null","null","97","10","null","null","0.1793","null","null","null","9.9628","6.5714","5.5145","null",
"2504833","null","Shaun Hill","QB","MIN","QB","MIN","null","2.0334","null","null","322","35","null","null","0.3782","null","null","null","3.4668","-0.0689","7.0816","null",
"2504941","null","Billy Cundiff","K","FA","K","FA","null","0","null","null","532","35","null","null","0","null","null","null","0","0","null","null",
"2505076","null","Josh McCown","QB","CLE","QB","CLE","null","14.5124","null","null","33","28","null","null","0.9169","null","null","null","16.1907","11.1643","4.1928","null",
"2505245","null","Carson Palmer","QB","ARI","QB","ARI","null","18.3728","null","null","9","9","null","null","0.3841","null","null","null","19.4294","17.162","5.0119","null",
"2505299","null","Antonio Gates","TE","SD","TE","SD","null","0","null","null","532","101","null","null","0","null","null","null","0","0","null","null",
"2505310","null","Kassim Osgood","WR","FA","WR","FA","null","0","null","null","532","301","null","null","0","null","null","null","0","0","null","null",
"2505354","null","Tony Romo","QB","DAL","QB","DAL","null","0","null","null","532","111","null","null","0","null","null","null","0","0","null","null",
"2505459","null","Josh Brown","K","NYG","K","NYG","null","8.5487","null","null","113","16","null","null","0.104","null","null","null","9.6225","6.4014","5.0922","null",
"2505551","null","Andre Johnson","WR","IND","WR","IND","null","7.1006","null","null","159","43","null","null","0.079","null","null","null","8.4154","3.8065","5.7578","null",
"2505587","null","Anquan Boldin","WR","SF","WR","SF","null","9.0184","null","null","95","22","null","null","0.1069","null","null","null","12.1803","7.154","5.143","null",
"2505629","null","Jason Witten","TE","DAL","TE","DAL","null","7.2298","null","null","153","7","null","null","0.1686","null","null","null","8.3288","5","5.3828","null",
"2505785","null","Malcom Floyd","WR","SD","WR","SD","null","6.7869","null","null","168","47","null","null","0.1273","null","null","null","8.4404","3.9552","2.416","null",
"2505790","null","Wes Welker","WR","FA","WR","FA","null","0","null","null","532","301","null","null","0","null","null","null","0","0","null","null",
"2505936","null","Steven Jackson","RB","FA","RB","FA","null","0","null","null","532","235","null","null","0","null","null","null","0","0","null","null",
"2505982","null","Matt Schaub","QB","BAL","QB","BAL","null","0.2643","null","null","464","57","null","null","0.0077","null","null","null","0.4354","-0.0689","5.9581","null",
"2505996","null","Eli Manning","QB","NYG","QB","NYG","null","18.132","null","null","10","10","null","null","0.388","null","null","null","20.28","16.2604","3.6602","null",
"2506004","null","Jerricho Cotchery","WR","CAR","WR","CAR","null","0","null","null","532","301","null","null","0","null","null","null","0","0","null","null",
"2506053","null","Luke McCown","QB","NO","QB","NO","null","13.2336","null","null","39","31","null","null","6.0323","null","null","null","16.0539","0","13.4204","null",
"2506063","null","Josh Scobee","K","PIT","K","PIT","null","8.4466","null","null","114","17","null","null","0.0804","null","null","null","9.8165","6.4415","2.2995","null",
"2506106","null","Larry Fitzgerald","WR","ARI","WR","ARI","null","10.5272","null","null","63","12","null","null","0.2624","null","null","null","13.326","7.5026","5.9669","null",
"2506109","null","Ben Roethlisberger","QB","PIT","QB","PIT","null","18.6644","null","null","7","7","null","null","0.2151","null","null","null","19.8769","15.9257","4.98","null",
"2506121","null","Philip Rivers","QB","SD","QB","SD","null","17.6426","null","null","12","12","null","null","0.3064","null","null","null","19.1585","14.9212","3.3445","null",
"2506122","null","Benjamin Watson","TE","NO","TE","NO","null","2.9961","null","null","289","33","null","null","0.3638","null","null","null","4.0872","1.4509","2.0872","null",
"2506147","null","John Kuhn","RB","GB","RB","GB","null","1.9087","null","null","328","79","null","null","0.1484","null","null","null","2.8967","0.39","3.3047","null",
"2506149","null","Shaun Suisham","K","PIT","K","PIT","null","0","null","null","532","35","null","null","0","null","null","null","0","0","null","null",
"2506194","null","Nick Novak","K","FA","K","FA","null","0","null","null","532","35","null","null","0","null","null","null","0","0","null","null",
"2506222","null","Josh Cribbs","WR","FA","WR","FA","null","0","null","null","532","301","null","null","0","null","null","null","0","0","null","null",
"2506264","null","Robbie Gould","K","CHI","K","CHI","null","7.4692","null","null","146","26","null","null","0.546","null","null","null","8.8945","5.0658","3.3964","null",
"2506287","null","Lance Moore","WR","DET","WR","DET","null","2.5117","null","null","304","100","null","null","0.0408","null","null","null","4.4153","-0.0004","4.4373","null",
"2506313","null","Nate Washington","WR","HOU","WR","HOU","null","7.3005","null","null","150","40","null","null","0.1043","null","null","null","10.4292","2.4","6.8324","null",
"2506340","null","Alex Smith","QB","KC","QB","KC","null","15.9594","null","null","20","19","null","null","0.1179","null","null","null","16.6657","14.0783","3.092","null",
"2506341","null","Ronnie Brown","RB","FA","RB","FA","null","0","null","null","532","235","null","null","0","null","null","null","0","0","null","null",
"2506363","null","Aaron Rodgers","QB","GB","QB","GB","null","21.2503","null","null","3","3","null","null","0.4909","null","null","null","21.9219","18.068","6.1657","null",
"2506364","null","Jason Campbell","QB","FA","QB","FA","null","0","null","null","532","111","null","null","0","null","null","null","0","0","null","null",
"2506366","null","Roddy White","WR","ATL","WR","ATL","null","7.6896","null","null","140","37","null","null","0.307","null","null","null","9.7852","5.253","3.8688","null",
"2506369","null","Heath Miller","TE","PIT","TE","PIT","null","6.6122","null","null","173","11","null","null","0.3193","null","null","null","7.7383","3.2394","5.9254","null",
"2506386","null","Mike Nugent","K","CIN","K","CIN","null","8.5553","null","null","112","15","null","null","0.0576","null","null","null","9.502","7.3176","3.2067","null",
"2506400","null","Vincent Jackson","WR","TB","WR","TB","null","8.7952","null","null","101","26","null","null","0.1277","null","null","null","11.8493","5.8729","5.936","null",
"2506404","null","Frank Gore","RB","IND","RB","IND","null","11.0835","null","null","54","11","null","null","0.0697","null","null","null","12.879","7.92","5.5549","null",
"2506410","null","Alex Smith","TE","NO","TE","NO","null","0.7666","null","null","408","63","null","null","0.0739","null","null","null","1.7574","0","1.935","null",
"2506444","null","Kyle Orton","QB","FA","QB","FA","null","0","null","null","532","111","null","null","0","null","null","null","0","0","null","null",
"2506467","null","Darren Sproles","RB","PHI","RB","PHI","null","6.1866","null","null","184","44","null","null","0.2257","null","null","null","7.0359","4.952","3.2797","null",
"2506481","null","Dan Orlovsky","QB","DET","QB","DET","null","0.3384","null","null","457","56","null","null","0.0756","null","null","null","0.5103","0","5.9927","null",
"2506546","null","Derek Anderson","QB","CAR","QB","CAR","null","0.45","null","null","442","52","null","null","0.0282","null","null","null","0.7677","0","5.1112","null",
"2506562","null","Matt Cassel","QB","DAL","QB","DAL","null","1.5346","null","null","349","37","null","null","0.2147","null","null","null","3.2487","-0.052","6.7688","null",
"2506581","null","Ryan Fitzpatrick","QB","NYJ","QB","NYJ","null","15.7468","null","null","23","21","null","null","0.2669","null","null","null","16.9583","12.7515","2.4961","null",
"2506619","null","Daniel Fells","TE","NYG","TE","NYG","null","2.4408","null","null","307","37","null","null","0.1144","null","null","null","3.2012","-0.0983","3.3385","null",
"2506677","null","Matt Prater","K","DET","K","DET","null","8.2897","null","null","119","19","null","null","0.1024","null","null","null","9.7315","6.4852","3.3001","null",
"2506817","null","Montell Owens","RB","FA","RB","FA","null","0","null","null","532","235","null","null","0","null","null","null","0","0","null","null",
"2506871","null","Fred Jackson","RB","SEA","RB","SEA","null","4.8024","null","null","226","49","null","null","0.02","null","null","null","7.4777","2.1719","4.42","null",
"2506874","null","Reggie Bush","RB","SF","RB","SF","null","3.0176","null","null","288","67","null","null","0.1576","null","null","null","5.5964","-0.5614","5.383","null",
"2506885","null","Santonio Holmes","WR","FA","WR","FA","null","0","null","null","532","301","null","null","0","null","null","null","0","0","null","null",
"2506895","null","Kellen Clemens","QB","SD","QB","SD","null","0.4381","null","null","446","53","null","null","0.0448","null","null","null","0.7366","0","5.3273","null",
"2506897","null","Devin Hester","WR","ATL","WR","ATL","null","0","null","null","532","301","null","null","0","null","null","null","0","0","null","null",
"2506922","null","Stephen Gostkowski","K","NE","K","NE","null","9.184","null","null","91","7","null","null","0.1188","null","null","null","11.9651","4","6.9899","null",
"2507029","null","Eric Weems","WR","ATL","WR","ATL","null","0.2967","null","null","463","142","null","null","0.0646","null","null","null","0.8418","0","6.4398","null",
"2507141","null","Pierre Thomas","RB","FA","RB","FA","null","0","null","null","532","235","null","null","0","null","null","null","0","0","null","null",
"2507164","null","Adrian Peterson","RB","MIN","RB","MIN","null","14.9855","null","null","30","4","null","null","2.2365","null","null","null","16.2962","12.81","6.5876","null",
"2507166","null","Ted Ginn","WR","CAR","WR","CAR","null","6.8128","null","null","167","46","null","null","0.0354","null","null","null","8.6276","1.5017","6.4962","null",
"2507170","null","Zach Miller","TE","FA","TE","FA","null","0.1401","null","null","498","91","null","null","0.0131","null","null","null","0.2719","0","6.5521","null",
"2507182","null","Matt Spaeth","TE","PIT","TE","PIT","null","0.5701","null","null","428","68","null","null","0.0375","null","null","null","1.0795","0","6.4577","null",
"2507183","null","James Jones","WR","GB","WR","GB","null","8.7473","null","null","104","27","null","null","0.17","null","null","null","10.6159","7.488","4.0356","null",
"2507192","null","Michael Bush","RB","FA","RB","FA","null","0","null","null","532","235","null","null","0","null","null","null","0","0","null","null",
"2507218","null","Brent Celek","TE","PHI","TE","PHI","null","2.1392","null","null","317","41","null","null","0.0773","null","null","null","2.6504","0.9509","3.1525","null",
"2507225","null","Nick Folk","K","NYJ","K","NYJ","null","9.6536","null","null","77","3","null","null","0.2191","null","null","null","11.4502","7.755","2.0364","null",
"2507232","null","Mason Crosby","K","GB","K","GB","null","9.4481","null","null","83","4","null","null","0.1264","null","null","null","10.3657","7.9426","6.3374","null",
"2507237","null","Jordan Palmer","QB","FA","QB","FA","null","0","null","null","532","111","null","null","0","null","null","null","0","0","null","null",
"2507278","null","Jackie Battle","RB","FA","RB","FA","null","0","null","null","532","235","null","null","0","null","null","null","0","0","null","null",
"2507282","null","Matt Moore","QB","MIA","QB","MIA","null","0.1138","null","null","509","64","null","null","0.0908","null","null","null","0.1987","-0.022","6.1755","null",
"2507374","null","Steven Hauschka","K","SEA","K","SEA","null","10.0203","null","null","72","1","null","null","0.3293","null","null","null","11.9169","8.1872","6.6266","null",
"2507401","null","Dan Carpenter","K","BUF","K","BUF","null","9.4207","null","null","85","5","null","null","0.2174","null","null","null","11.3039","7.4624","2.3701","null",
"2507405","null","Matthew Mulligan","TE","BUF","TE","BUF","null","0.2981","null","null","462","77","null","null","0.0735","null","null","null","0.4225","0","5.5082","null",
"2507428","null","Mike Tolbert","RB","CAR","RB","CAR","null","3.2023","null","null","281","66","null","null","0.2568","null","null","null","3.8815","1.5559","3.1404","null",
"2507463","null","Connor Barth","K","FA","K","FA","null","0","null","null","532","35","null","null","0","null","null","null","0","0","null","null",
"2507486","null","Kellen Davis","TE","NYJ","TE","NYJ","null","0.9905","null","null","389","61","null","null","0.1689","null","null","null","1.8353","0","4.1979","null",
"2507585","null","Will Taufoou","RB","FA","RB","FA","null","0","null","null","532","235","null","null","0","null","null","null","0","0","null","null",
"2507596","null","Marcus Thigpen","RB","BUF","RB","BUF","null","0.148","null","null","494","130","null","null","0.0219","null","null","null","0.2212","0","5.7747","null",
"2507596","null","Marcus Thigpen","WR","BUF","WR","BUF","null","0","null","null","532","301","null","null","0","null","null","null","0.2212","0","7.6977","null",
"2507737","null","Darrel Young","RB","WAS","RB","WAS","null","1.2086","null","null","372","88","null","null","0.2012","null","null","null","2.1329","0.05","4.5592","null",
"2507763","null","Mike Wallace","WR","MIN","WR","MIN","null","8.5669","null","null","111","29","null","null","0.2823","null","null","null","12.6266","6.3309","6.4546","null",
"2507779","null","Donald Brown","RB","SD","RB","SD","null","0.7107","null","null","416","106","null","null","0.0653","null","null","null","1.6609","0","2.6699","null",
"2507828","null","Logan Paulsen","TE","WAS","TE","WAS","null","0","null","null","532","101","null","null","0","null","null","null","0","0","null","null",
"2507855","null","Victor Cruz","WR","NYG","WR","NYG","null","0","null","null","532","301","null","null","0","null","null","null","0","0","null","null",
"2507883","null","Jeff Cumberland","TE","NYJ","TE","NYJ","null","2.6218","null","null","301","35","null","null","0.141","null","null","null","3.4337","0.13","2.1461","null",
"2507884","null","David Nelson","WR","PIT","WR","PIT","null","0","null","null","532","301","null","null","0","null","null","null","0","0","null","null",
"2507897","null","Alfonso Smith","RB","FA","RB","FA","null","0","null","null","532","235","null","null","0","null","null","null","0","0","null","null",
"2507902","null","Marlon Moore","WR","CLE","WR","CLE","null","0.1393","null","null","499","151","null","null","0.0085","null","null","null","0.28","0","7.231","null",
"2507999","null","Chris Ivory","RB","NYJ","RB","NYJ","null","7.9617","null","null","130","32","null","null","0.1456","null","null","null","12.0684","0","9.4729","null",
"2508020","null","Richie Brockel","TE","CAR","TE","CAR","null","0.0033","null","null","530","97","null","null","0","null","null","null","0.007","0","6.4753","null",
"2508051","null","John Conner","RB","FA","RB","FA","null","0","null","null","532","235","null","null","0","null","null","null","0","0","null","null",
"2508061","null","Antonio Brown","WR","PIT","WR","PIT","null","15.5043","null","null","25","1","null","null","1.5049","null","null","null","16.8713","12.61","6.7807","null",
"2508096","null","Tyler Clutts","RB","DAL","RB","DAL","null","0.553","null","null","429","111","null","null","0.0329","null","null","null","1.1256","0","3.9868","null",
"2508097","null","Andrew Hawkins","WR","CLE","WR","CLE","null","5.5601","null","null","208","57","null","null","0.0141","null","null","null","6.8403","4.0239","2.1941","null",
"2508101","null","James Develin","RB","NE","RB","NE","null","0","null","null","532","235","null","null","0","null","null","null","0","0","null","null",
"2508112","null","Rob Housler","TE","CLE","TE","CLE","null","1.2879","null","null","367","53","null","null","0.0334","null","null","null","2.3272","0.31","3.1385","null",
"2508115","null","Vincent Brown","WR","FA","WR","FA","null","0","null","null","532","301","null","null","0","null","null","null","0","0","null","null",
"2508123","null","T.J. Yates","QB","FA","QB","FA","null","0","null","null","532","111","null","null","0","null","null","null","0","0","null","null",
"2508137","null","Ryan Taylor","TE","FA","TE","FA","null","0","null","null","532","101","null","null","0","null","null","null","0","0","null","null",
"2527672","null","Will Tukuafu","RB","SEA","RB","SEA","null","0.0077","null","null","526","138","null","null","0.0027","null","null","null","0.0162","0","6.437","null",
"2528181","null","Bryan Walters","WR","JAC","WR","JAC","null","1.0346","null","null","384","128","null","null","0.0338","null","null","null","1.9067","0.0015","5.8548","null",
"2530515","null","Chris Hogan","WR","BUF","WR","BUF","null","1.415","null","null","358","121","null","null","0.0534","null","null","null","2.5741","0.1189","6.5304","null",
"2530516","null","Robert Hughes","RB","FA","RB","FA","null","0","null","null","532","235","null","null","0","null","null","null","0","0","null","null",
"2530575","null","Drew Davis","WR","FA","WR","FA","null","0","null","null","532","301","null","null","0","null","null","null","0","0","null","null",
"2530598","null","Jeremy Ross","WR","FA","WR","FA","null","0","null","null","532","301","null","null","0","null","null","null","0","0","null","null",
"2530660","null","Kamar Aiken","WR","BAL","WR","BAL","null","4.2769","null","null","244","74","null","null","0.0135","null","null","null","5.577","0.0468","2.6122","null",
"2530690","null","DuJuan Harris","RB","FA","RB","FA","null","0","null","null","532","235","null","null","0","null","null","null","0","0","null","null",
"2530699","null","Henry Hynoski","RB","FA","RB","FA","null","0","null","null","532","235","null","null","0","null","null","null","0","0","null","null",
"2530700","null","Dontrelle Inman","WR","SD","WR","SD","null","0.508","null","null","436","137","null","null","0.0526","null","null","null","0.7214","0","6.9801","null",
"2530713","null","Jeff Maehl","WR","FA","WR","FA","null","0","null","null","532","301","null","null","0","null","null","null","0","0","null","null",
"2530720","null","Joseph Morgan","WR","NO","WR","NO","null","0.1837","null","null","484","150","null","null","0.0481","null","null","null","0.2241","0","8.5488","null",
"2530747","null","Doug Baldwin","WR","SEA","WR","SEA","null","7.3244","null","null","149","39","null","null","0.0295","null","null","null","9.0177","2.6989","4.2342","null",
"2530754","null","Brett Brackett","TE","FA","TE","FA","null","0","null","null","532","101","null","null","0","null","null","null","0","0","null","null",
"2530763","null","Patrick DiMarco","RB","ATL","RB","ATL","null","0.8971","null","null","396","92","null","null","0.0086","null","null","null","1.4786","0.03","4.8071","null",
"2530959","null","Marcus Harris","WR","NYG","WR","NYG","null","0","null","null","532","301","null","null","0","null","null","null","0","0","null","null",
"2530990","null","Phillip Tanner","RB","FA","RB","FA","null","0","null","null","532","235","null","null","0","null","null","null","0","0","null","null",
"2531049","null","Chris Matthews","WR","SEA","WR","SEA","null","1.9257","null","null","326","106","null","null","0.0608","null","null","null","2.7078","0.75","5.303","null",
"2531218","null","Chase Reynolds","RB","STL","RB","STL","null","0.1579","null","null","491","129","null","null","0.0204","null","null","null","0.3824","0","5.3533","null",
"2531332","null","Terrelle Pryor","QB","FA","QB","FA","null","0","null","null","532","111","null","null","0","null","null","null","0","0","null","null",
"2531332","null","Terrelle Pryor","WR","FA","WR","FA","null","0","null","null","532","301","null","null","0","null","null","null","0","0","null","null",
"2532790","null","Travis Benjamin","WR","CLE","WR","CLE","null","8.0475","null","null","127","33","null","null","0.1264","null","null","null","10.6327","4.7509","5.8135","null",
"2532797","null","Brandon Bolden","RB","NE","RB","NE","null","2.2364","null","null","313","74","null","null","0.0509","null","null","null","3.1217","1.2139","4.1744","null",
"2532799","null","Jarrett Boykin","WR","FA","WR","FA","null","0","null","null","532","301","null","null","0","null","null","null","0","0","null","null",
"2532807","null","Ryan Broyles","WR","FA","WR","FA","null","0","null","null","532","301","null","null","0","null","null","null","0","0","null","null",
"2532809","null","LaRon Byrd","WR","FA","WR","FA","null","0","null","null","532","301","null","null","0","null","null","null","0","0","null","null",
"2532820","null","Kirk Cousins","QB","WAS","QB","WAS","null","13.8099","null","null","35","29","null","null","0.5024","null","null","null","15.2983","9.9857","3.7072","null",
"2532823","null","Juron Criner","WR","FA","WR","FA","null","0","null","null","532","301","null","null","0","null","null","null","0","0","null","null",
"2532835","null","Rhett Ellison","TE","MIN","TE","MIN","null","1.511","null","null","350","49","null","null","0.0348","null","null","null","1.8812","0","5.1479","null",
"2532838","null","Coby Fleener","TE","IND","TE","IND","null","5.6213","null","null","207","17","null","null","0.3414","null","null","null","7.2124","2.3","4.2376","null",
"2532841","null","Michael Floyd","WR","ARI","WR","ARI","null","5.7875","null","null","201","55","null","null","0.179","null","null","null","8.4442","3.4489","4.184","null",
"2532842","null","Nick Foles","QB","STL","QB","STL","null","17.425","null","null","13","13","null","null","0.2286","null","null","null","19.3447","15.652","1.9239","null",
"2532850","null","T.J. Graham","WR","FA","WR","FA","null","0","null","null","532","301","null","null","0","null","null","null","0","0","null","null",
"2532851","null","Cyrus Gray","RB","FA","RB","FA","null","0","null","null","532","235","null","null","0","null","null","null","0","0","null","null",
"2532853","null","Ladarius Green","TE","SD","TE","SD","null","4.9198","null","null","221","20","null","null","0.4023","null","null","null","9.034","0","10.7699","null",
"2532862","null","Junior Hemingway","WR","FA","WR","FA","null","0","null","null","532","301","null","null","0","null","null","null","0","0","null","null",
"2532864","null","Dan Herron","RB","FA","RB","FA","null","0","null","null","532","235","null","null","0","null","null","null","0","0","null","null",
