playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
"949","null","Jonathan Stewart","RB","CAR","RB","CAR","null","8.9752","null","null","95","25","null","null","0.0594","null","null","null","10.6364","5.5","6.2088","null",
"1030","null","Mario Manningham","WR","FA","WR","FA","null","0","null","null","556","173","null","null","0","null","null","null","0","0","null","null",
"1032","null","Jordy Nelson","WR","GB","WR","GB","null","0","null","null","556","173","null","null","0","null","null","null","0","0","null","null",
"1060","null","Gary Barnidge","TE","CLE","TE","CLE","null","2.9377","null","null","308","37","null","null","0.1737","null","null","null","4.2265","0","4.6937","null",
"1062","null","Martellus Bennett","TE","CHI","TE","CHI","null","8.2878","null","null","118","3","null","null","0.3549","null","null","null","9.709","6.54","6.667","null",
"1072","null","Jermichael Finley","TE","FA","TE","FA","null","0","null","null","556","103","null","null","0","null","null","null","0","0","null","null",
"1581","null","DeSean Jackson","WR","WAS","WR","WAS","null","8.3776","null","null","114","29","null","null","0.0326","null","null","null","9.4344","4.3","4.9376","null",
"1966","null","John Carlson","TE","FA","TE","FA","null","0","null","null","556","103","null","null","0","null","null","null","0","0","null","null",
"1980","null","Peyton Hillis","RB","FA","RB","FA","null","0","null","null","556","149","null","null","0","null","null","null","0","0","null","null",
"1990","null","Eddie Royal","WR","CHI","WR","CHI","null","6.5824","null","null","179","48","null","null","0.1624","null","null","null","7.2512","2.9697","3.9064","null",
"1992","null","Craig Stevens","TE","TEN","TE","TEN","null","0.6358","null","null","434","75","null","null","0.0705","null","null","null","1.238","0","3.6015","null",
"2346","null","Pierre Garcon","WR","WAS","WR","WAS","null","7.4928","null","null","149","41","null","null","0.4153","null","null","null","8.958","5.425","3.8947","null",
"2649","null","Danny Amendola","WR","NE","WR","NE","null","6.0608","null","null","190","52","null","null","0.1048","null","null","null","6.4331","4.2","3.1367","null",
"4231","null","Jed Collins","RB","FA","RB","FA","null","0","null","null","556","149","null","null","0","null","null","null","0","0","null","null",
"4327","null","Danny Woodhead","RB","SD","RB","SD","null","5.8094","null","null","200","45","null","null","0.5131","null","null","null","7.273","3.96","3.7193","null",
"4381","null","Garrett Hartley","K","PIT","K","PIT","null","0","null","null","556","33","null","null","0","null","null","null","0","0","null","null",
"4383","null","Tim Hightower","RB","NO","RB","NO","null","0.1911","null","null","503","134","null","null","0.0083","null","null","null","0.2763","0","5.061","null",
"4433","null","Marcel Reece","RB","OAK","RB","OAK","null","1.7292","null","null","358","89","null","null","0.3","null","null","null","2.5139","1","3.4664","null",
"4487","null","Matthew Slater","WR","NE","WR","NE","null","0","null","null","556","173","null","null","0","null","null","null","0","0","null","null",
"71217","null","Kenny Britt","WR","STL","WR","STL","null","4.9352","null","null","225","65","null","null","0.136","null","null","null","5.1836","3.5","3.2844","null",
"71247","null","James Casey","TE","DEN","TE","DEN","null","1.3523","null","null","375","60","null","null","0.1451","null","null","null","1.701","0","2.5014","null",
"71255","null","Chase Coffman","TE","FA","TE","FA","null","0","null","null","556","103","null","null","0","null","null","null","0","0","null","null",
"71265","null","Jared Cook","TE","STL","TE","STL","null","4.5577","null","null","244","24","null","null","0.0869","null","null","null","5.1742","2.3","3.4574","null",
"71269","null","Michael Crabtree","WR","OAK","WR","OAK","null","6.333","null","null","185","50","null","null","0.2169","null","null","null","8.1025","3.919","4.5238","null",
"71309","null","Graham Gano","K","CAR","K","CAR","null","8.6764","null","null","106","18","null","null","0.1871","null","null","null","10.4184","7.0302","2.939","null",
"71345","null","Rashad Jennings","RB","NYG","RB","NYG","null","9.2587","null","null","89","24","null","null","0.3064","null","null","null","11.5674","5.74","7.644","null",
"71431","null","Brandon Pettigrew","TE","DET","TE","DET","null","1.1356","null","null","391","64","null","null","0.0331","null","null","null","1.6183","0","3.2358","null",
"71435","null","John Phillips","TE","FA","TE","FA","null","0","null","null","556","103","null","null","0","null","null","null","0","0","null","null",
"79555","null","Arian Foster","RB","HOU","RB","HOU","null","0","null","null","556","149","null","null","0","null","null","null","0","0","null","null",
"79557","null","Josh Freeman","QB","FA","QB","FA","null","0","null","null","556","69","null","null","0","null","null","null","0","0","null","null",
"79563","null","Shonn Greene","RB","FA","RB","FA","null","0","null","null","556","149","null","null","0","null","null","null","0","0","null","null",
"79589","null","David Johnson","TE","SD","TE","SD","null","2.9404","null","null","307","36","null","null","0.0751","null","null","null","5.044","0.353","5.6059","null",
"79607","null","LeSean McCoy","RB","BUF","RB","BUF","null","11.3856","null","null","55","12","null","null","0.8429","null","null","null","13.8903","6.69","8.4616","null",
"79619","null","Knowshon Moreno","RB","FA","RB","FA","null","0","null","null","556","149","null","null","0","null","null","null","0","0","null","null",
"79625","null","Bear Pascoe","TE","FA","TE","FA","null","0.0578","null","null","541","98","null","null","0.0025","null","null","null","0.1071","0","6.3012","null",
"79629","null","Cedric Peerman","RB","CIN","RB","CIN","null","0.3234","null","null","482","129","null","null","0.028","null","null","null","0.5278","0.04","6.9107","null",
"79858","null","Mark Sanchez","QB","PHI","QB","PHI","null","1.2834","null","null","379","36","null","null","0.2214","null","null","null","2.3803","-0.0689","6.1063","null",
"79860","null","Matthew Stafford","QB","DET","QB","DET","null","17.7898","null","null","18","18","null","null","0.8447","null","null","null","19.6983","15.06","4.5118","null",
"80425","null","Percy Harvin","WR","BUF","WR","BUF","null","5.8612","null","null","197","54","null","null","0.1057","null","null","null","7.2225","4.552","3.2274","null",
"80427","null","Darrius Heyward-Bey","WR","PIT","WR","PIT","null","2.4643","null","null","324","111","null","null","0.2083","null","null","null","3.9252","-0.1303","3.9003","null",
"80429","null","Jeremy Maclin","WR","KC","WR","KC","null","8.9339","null","null","96","22","null","null","0.06","null","null","null","9.9286","7.886","4.9092","null",
"80670","null","Louis Murphy","WR","TB","WR","TB","null","3.1618","null","null","294","98","null","null","0.0249","null","null","null","3.901","0","3.3082","null",
"80672","null","Hakeem Nicks","WR","FA","WR","FA","null","0","null","null","556","173","null","null","0","null","null","null","0","0","null","null",
"80674","null","Chris Ogbonnaya","RB","FA","RB","FA","null","0","null","null","556","149","null","null","0","null","null","null","0","0","null","null",
"81284","null","Chase Daniel","QB","KC","QB","KC","null","0.2169","null","null","497","56","null","null","0.0325","null","null","null","0.4429","-0.04","5.9429","null",
"81288","null","Brandon Gibson","WR","NE","WR","NE","null","0","null","null","556","173","null","null","0","null","null","null","0","0","null","null",
"81294","null","Brian Hoyer","QB","HOU","QB","HOU","null","13.9464","null","null","44","31","null","null","6.546","null","null","null","15.926","11.0172","8.0677","null",
"81306","null","Brandon Tate","WR","CIN","WR","CIN","null","1.045","null","null","397","130","null","null","0.0292","null","null","null","2.049","0.0449","5.3585","null",
"81831","null","Brian Hartline","WR","CLE","WR","CLE","null","4.8284","null","null","229","66","null","null","0.0935","null","null","null","5.3515","3.5","2.9369","null",
"81857","null","Kevin Ogletree","WR","FA","WR","FA","null","0","null","null","556","173","null","null","0","null","null","null","0","0","null","null",
"89688","null","Kevin Brock","TE","NO","TE","NO","null","0","null","null","556","103","null","null","0","null","null","null","0","0","null","null",
"89766","null","Brandon Myers","TE","TB","TE","TB","null","1.3824","null","null","372","58","null","null","0.0268","null","null","null","1.6862","0.73","4.3901","null",
"89798","null","Antone Smith","RB","FA","RB","FA","null","0","null","null","556","149","null","null","0","null","null","null","0","0","null","null",
"89802","null","Ryan Succop","K","TEN","K","TEN","null","7.7186","null","null","139","25","null","null","0.2266","null","null","null","9.9423","5.2925","6.4628","null",
"100001","null","Falcons","DST","ATL","DST","ATL","null","5.9297","null","null","194","24","null","null","0.0835","null","null","null","7.5178","2.2","9.0004","null",
"100002","null","Ravens","DST","BAL","DST","BAL","null","4.4316","null","null","251","30","null","null","1.8808","null","null","null","5.74","3.693","3.1301","null",
"100003","null","Bills","DST","BUF","DST","BUF","null","8.0113","null","null","127","6","null","null","0.2077","null","null","null","8.7118","5.772","3.3444","null",
"100004","null","Panthers","DST","CAR","DST","CAR","null","11.2522","null","null","58","1","null","null","1.9479","null","null","null","12.4231","10","6.1697","null",
"100005","null","Bears","DST","CHI","DST","CHI","null","1.1208","null","null","392","32","null","null","null","null","null","null","4.5633","0","8.5588","null",
"100006","null","Bengals","DST","CIN","DST","CIN","null","8.3445","null","null","116","4","null","null","0.2514","null","null","null","9.7005","6.6","5.8281","null",
"100007","null","Browns","DST","CLE","DST","CLE","null","7.4883","null","null","150","10","null","null","0.1526","null","null","null","8.9615","5.592","2.434","null",
"100008","null","Cowboys","DST","DAL","DST","DAL","null","6.6845","null","null","172","18","null","null","0.1268","null","null","null","8.6339","3.9383","5.9624","null",
"100009","null","Broncos","DST","DEN","DST","DEN","null","5.9031","null","null","196","25","null","null","0.1603","null","null","null","6.6122","4.977","4.7523","null",
"100010","null","Lions","DST","DET","DST","DET","null","6.6097","null","null","177","19","null","null","0.1682","null","null","null","8.2379","5.86","4.5656","null",
"100011","null","Packers","DST","GB","DST","GB","null","7.705","null","null","142","9","null","null","0.2794","null","null","null","10.1036","4.9156","7.0195","null",
"100012","null","Titans","DST","TEN","DST","TEN","null","7.3627","null","null","153","11","null","null","0.0823","null","null","null","8.7931","5.1","2.2662","null",
"100013","null","Texans","DST","HOU","DST","HOU","null","7.8051","null","null","135","7","null","null","0.0516","null","null","null","8.4404","5.8","3.5006","null",
"100014","null","Colts","DST","IND","DST","IND","null","6.8084","null","null","170","17","null","null","0.1613","null","null","null","8.5371","4.7","5.1365","null",
"100015","null","Jaguars","DST","JAC","DST","JAC","null","6.3772","null","null","183","21","null","null","0.2254","null","null","null","7.4053","3.937","2.884","null",
"100016","null","Chiefs","DST","KC","DST","KC","null","7.2523","null","null","157","13","null","null","0.3013","null","null","null","8.0922","5.7","5.0556","null",
"100017","null","Rams","DST","STL","DST","STL","null","6.8668","null","null","168","16","null","null","0.1204","null","null","null","8.4831","4.8251","2.8261","null",
"100018","null","Raiders","DST","OAK","DST","OAK","null","5.0475","null","null","221","28","null","null","0.4916","null","null","null","5.7752","3.4","6.0617","null",
"100019","null","Dolphins","DST","MIA","DST","MIA","null","8.6323","null","null","108","3","null","null","0.3725","null","null","null","10.2704","4.9392","8.9731","null",
"100020","null","Vikings","DST","MIN","DST","MIN","null","6.9149","null","null","166","15","null","null","0.0773","null","null","null","7.8706","6.7","7.921","null",
"100021","null","Patriots","DST","NE","DST","NE","null","6.0235","null","null","192","23","null","null","0.107","null","null","null","6.433","4.8077","6.3389","null",
"100022","null","Saints","DST","NO","DST","NO","null","5.7894","null","null","201","26","null","null","0.4175","null","null","null","6.9649","2.8142","3.5437","null",
"100023","null","Giants","DST","NYG","DST","NYG","null","4.6802","null","null","236","29","null","null","0.4739","null","null","null","5.3107","1.4136","6.5057","null",
"100024","null","Jets","DST","NYJ","DST","NYJ","null","8.175","null","null","122","5","null","null","0.2669","null","null","null","8.8284","6.8142","6.6225","null",
"100025","null","Eagles","DST","PHI","DST","PHI","null","6.5058","null","null","181","20","null","null","0.1771","null","null","null","7.7903","6","6.6688","null",
"100026","null","Cardinals","DST","ARI","DST","ARI","null","6.987","null","null","161","14","null","null","0.0962","null","null","null","8.2544","4.4448","1.1086","null",
"100027","null","Steelers","DST","PIT","DST","PIT","null","3.9809","null","null","263","31","null","null","null","null","null","null","4.8752","2.1561","4.7086","null",
"100028","null","Chargers","DST","SD","DST","SD","null","5.6963","null","null","206","27","null","null","0.8325","null","null","null","7.058","3.8798","4.1676","null",
"100029","null","49ers","DST","SF","DST","SF","null","7.3086","null","null","154","12","null","null","0.1889","null","null","null","9.203","4.0982","4.7056","null",
"100030","null","Seahawks","DST","SEA","DST","SEA","null","9.9763","null","null","71","2","null","null","1.4878","null","null","null","11.4508","7.0826","6.4372","null",
"100031","null","Buccaneers","DST","TB","DST","TB","null","7.802","null","null","136","8","null","null","0.2054","null","null","null","8.5824","3.8923","4.4679","null",
"100032","null","Redskins","DST","WAS","DST","WAS","null","6.2801","null","null","186","22","null","null","0.3035","null","null","null","6.762","4.4651","6.5797","null",
"163982","null","Will Johnson","RB","FA","RB","FA","null","0.5697","null","null","444","118","null","null","0.0146","null","null","null","0.7649","0.41","6.3109","null",
"238445","null","Frank Summers","RB","FA","RB","FA","null","0","null","null","556","149","null","null","0","null","null","null","0","0","null","null",
"238457","null","Zach Miller","TE","CHI","TE","CHI","null","0.3635","null","null","475","83","null","null","0.0677","null","null","null","0.5135","0.1","6.1773","null",
"238498","null","Julian Edelman","WR","NE","WR","NE","null","10.6836","null","null","60","14","null","null","0.7952","null","null","null","12.1013","9.0641","4.9145","null",
"496812","null","Erik Lorig","RB","FA","RB","FA","null","0.1043","null","null","531","141","null","null","0.0051","null","null","null","0.1507","0","6.8621","null",
"497095","null","Sam Bradford","QB","PHI","QB","PHI","null","17.859","null","null","16","16","null","null","0.0588","null","null","null","18.4958","16.8012","4.2811","null",
"497108","null","Jimmy Clausen","QB","CHI","QB","CHI","null","0.2936","null","null","486","53","null","null","0.0178","null","null","null","0.5277","0","5.9852","null",
"497117","null","Mike Kafka","QB","MIN","QB","MIN","null","0","null","null","556","69","null","null","0","null","null","null","0","0","null","null",
"497121","null","Thad Lewis","QB","CLE","QB","CLE","null","0","null","null","556","69","null","null","0","null","null","null","0","0","null","null",
"497123","null","Colt McCoy","QB","WAS","QB","WAS","null","0.1671","null","null","514","59","null","null","0.014","null","null","null","0.3039","0","7.1743","null",
"497135","null","Tim Tebow","QB","FA","QB","FA","null","0","null","null","556","69","null","null","0","null","null","null","0","0","null","null",
"497145","null","Joique Bell","RB","DET","RB","DET","null","7.6885","null","null","143","32","null","null","0.172","null","null","null","9.3336","4","5.8906","null",
"497149","null","LeGarrette Blount","RB","NE","RB","NE","null","0","null","null","556","149","null","null","0","null","null","null","0","0","null","null",
"497172","null","Anthony Dixon","RB","BUF","RB","BUF","null","2.344","null","null","331","81","null","null","0.0799","null","null","null","4.0526","0.5","2.3445","null",
"497174","null","Jonathan Dwyer","RB","FA","RB","FA","null","0","null","null","556","149","null","null","0","null","null","null","0","0","null","null",
"497176","null","Toby Gerhart","RB","JAC","RB","JAC","null","2.2847","null","null","333","82","null","null","0.1236","null","null","null","2.7631","1.64","4.3081","null",
"497188","null","Ryan Mathews","RB","PHI","RB","PHI","null","7.5214","null","null","147","33","null","null","0.1305","null","null","null","8.9606","5.67","3.6301","null",
"497190","null","Dexter McCluster","RB","TEN","RB","TEN","null","4.8808","null","null","227","50","null","null","0.0622","null","null","null","6.4217","1.7779","2.8941","null",
"497192","null","Joe McKnight","RB","FA","RB","FA","null","0","null","null","556","149","null","null","0","null","null","null","0","0","null","null",
"497204","null","C.J. Spiller","RB","NO","RB","NO","null","8.902","null","null","99","27","null","null","0.5156","null","null","null","10.869","5.11","9.8286","null",
"497206","null","James Starks","RB","GB","RB","GB","null","4.0234","null","null","262","61","null","null","0.3013","null","null","null","5.0044","2.5","2.1206","null",
"497208","null","Ben Tate","RB","FA","RB","FA","null","0","null","null","556","149","null","null","0","null","null","null","0","0","null","null",
"497218","null","Trindon Holliday","WR","FA","WR","FA","null","0","null","null","556","173","null","null","0","null","null","null","0","0","null","null",
"497224","null","Ed Dickson","TE","CAR","TE","CAR","null","2.1267","null","null","339","48","null","null","0.0417","null","null","null","2.2392","1.79","4.3234","null",
"497226","null","Jim Dray","TE","CLE","TE","CLE","null","1.5044","null","null","364","57","null","null","0.1338","null","null","null","2.3636","0.0105","2.2346","null",
"497234","null","Garrett Graham","TE","HOU","TE","HOU","null","3.3595","null","null","288","31","null","null","0.0105","null","null","null","4.1085","2.0349","2.486","null",
"497236","null","Jimmy Graham","TE","SEA","TE","SEA","null","10.025","null","null","70","2","null","null","1.8836","null","null","null","13.3239","6.74","8.5123","null",
"497238","null","Jermaine Gresham","TE","ARI","TE","ARI","null","2.4039","null","null","329","43","null","null","0.0628","null","null","null","3.2846","0","2.3932","null",
"497240","null","Rob Gronkowski","TE","NE","TE","NE","null","12.8262","null","null","49","1","null","null","3.6698","null","null","null","13.9678","11.26","6.5683","null",
"497242","null","Clay Harbor","TE","JAC","TE","JAC","null","2.2788","null","null","334","45","null","null","0.056","null","null","null","3.2426","0.96","1.774","null",
"497246","null","Michael Hoomanawanui","TE","NE","TE","NE","null","0.6878","null","null","423","74","null","null","0.0676","null","null","null","1.0004","0","4.8167","null",
"497250","null","Anthony McCoy","TE","FA","TE","FA","null","0.0497","null","null","544","101","null","null","0.0472","null","null","null","0.0709","0","6.4575","null",
"497254","null","Dennis Pitta","TE","BAL","TE","BAL","null","0","null","null","556","103","null","null","0","null","null","null","0","0","null","null",
"497256","null","Tony Moeaki","TE","FA","TE","FA","null","0","null","null","556","103","null","null","0","null","null","null","0","0","null","null",
"497258","null","Andrew Quarless","TE","GB","TE","GB","null","2.6934","null","null","316","40","null","null","0.1977","null","null","null","3.6581","0.8","2.0729","null",
"497260","null","Seyi Ajirotutu","WR","PHI","WR","PHI","null","0.1471","null","null","522","167","null","null","0.0251","null","null","null","0.2208","0","6.2153","null",
"497270","null","Arrelious Benn","WR","JAC","WR","JAC","null","0","null","null","556","173","null","null","0","null","null","null","0","0","null","null",
"497278","null","Dez Bryant","WR","DAL","WR","DAL","null","14.0422","null","null","42","6","null","null","0.9023","null","null","null","15.2311","11.722","6.3293","null",
"497282","null","Riley Cooper","WR","PHI","WR","PHI","null","2.9819","null","null","305","105","null","null","0.1728","null","null","null","3.5113","0.7349","2.9326","null",
"497284","null","Eric Decker","WR","NYJ","WR","NYJ","null","8.0472","null","null","124","35","null","null","0.0129","null","null","null","9.4614","6.283","4.6226","null",
"497286","null","Marcus Easley","WR","BUF","WR","BUF","null","0.1662","null","null","516","164","null","null","0.0126","null","null","null","0.2869","0","6.5643","null",
"497288","null","Jacoby Ford","WR","FA","WR","FA","null","0","null","null","556","173","null","null","0","null","null","null","0","0","null","null",
"497302","null","Brandon LaFell","WR","NE","WR","NE","null","0","null","null","556","173","null","null","0","null","null","null","0","0","null","null",
"497312","null","Preston Parker","WR","NYG","WR","NYG","null","3.3644","null","null","287","96","null","null","0.1456","null","null","null","4.7351","0.0429","3.6817","null",
"497320","null","Andre Roberts","WR","WAS","WR","WAS","null","4.0863","null","null","258","79","null","null","0.004","null","null","null","4.983","2.3379","2.8855","null",
"497322","null","Emmanuel Sanders","WR","DEN","WR","DEN","null","11.3719","null","null","56","11","null","null","0.3371","null","null","null","13.8897","8.132","5.9641","null",
"497326","null","Golden Tate","WR","DET","WR","DET","null","8.9917","null","null","94","21","null","null","0.0783","null","null","null","10.5309","7.1","4.8852","null",
"497328","null","Demaryius Thomas","WR","DEN","WR","DEN","null","14.2784","null","null","36","3","null","null","0.1615","null","null","null","16.1393","11.76","6.2603","null",
"497336","null","Damian Williams","WR","FA","WR","FA","null","0","null","null","556","173","null","null","0","null","null","null","0","0","null","null",
"1037347","null","Joe Webb","QB","CAR","QB","CAR","null","0","null","null","556","69","null","null","0","null","null","null","0","0","null","null",
"1037366","null","Michael Palmer","TE","FA","TE","FA","null","0","null","null","556","103","null","null","0","null","null","null","0","0","null","null",
"1037847","null","Deji Karim","RB","FA","RB","FA","null","0","null","null","556","149","null","null","0","null","null","null","0","0","null","null",
"1037885","null","Marc Mariani","WR","CHI","WR","CHI","null","0.2124","null","null","498","159","null","null","0.0287","null","null","null","0.3259","0","6.118","null",
"2495139","null","Charles Clay","TE","BUF","TE","BUF","null","5.7497","null","null","204","17","null","null","0.389","null","null","null","7.8057","3.17","5.6292","null",
"2495143","null","Andy Dalton","QB","CIN","QB","CIN","null","15.7114","null","null","24","23","null","null","0.0627","null","null","null","16.6253","14.1858","1.4468","null",
"2495150","null","Kai Forbath","K","WAS","K","WAS","null","7.9563","null","null","130","22","null","null","0.1078","null","null","null","9.7411","6.3234","2.5871","null",
"2495158","null","Leonard Hankerson","WR","ATL","WR","ATL","null","3.5144","null","null","279","91","null","null","0.0505","null","null","null","5.4864","0.321","4.1118","null",
"2495159","null","Dwayne Harris","WR","NYG","WR","NYG","null","1.0381","null","null","399","131","null","null","0.0626","null","null","null","1.4046","0.645","5.188","null",
"2495161","null","Roy Helu","RB","OAK","RB","OAK","null","5.2197","null","null","217","47","null","null","0.2508","null","null","null","6.4382","2.051","2.6637","null",
"2495162","null","Alex Henery","K","FA","K","FA","null","0","null","null","556","33","null","null","0","null","null","null","0","0","null","null",
"2495172","null","Kendall Hunter","RB","SF","RB","SF","null","0","null","null","556","149","null","null","0","null","null","null","0","0","null","null",
"2495179","null","Jerrel Jernigan","WR","FA","WR","FA","null","0","null","null","556","173","null","null","0","null","null","null","0","0","null","null",
"2495186","null","Colin Kaepernick","QB","SF","QB","SF","null","17.7039","null","null","19","19","null","null","1.5698","null","null","null","19.2579","13.4467","6.5406","null",
"2495187","null","Lance Kendricks","TE","STL","TE","STL","null","2.793","null","null","313","38","null","null","0.0787","null","null","null","3.6381","1.3","1.9004","null",
"2495189","null","Jeremy Kerley","WR","NYJ","WR","NYJ","null","3.6966","null","null","271","87","null","null","0.0989","null","null","null","4.3435","2.6638","4.4391","null",
"2495192","null","Greg Little","WR","CIN","WR","CIN","null","0.2326","null","null","496","158","null","null","0.03","null","null","null","0.3796","0","5.2322","null",
"2495194","null","Jake Locker","QB","FA","QB","FA","null","0","null","null","556","69","null","null","0","null","null","null","0","0","null","null",
"2495207","null","DeMarco Murray","RB","PHI","RB","PHI","null","14.2051","null","null","37","6","null","null","0.3661","null","null","null","15.6201","12.99","6.5072","null",
"2495211","null","Niles Paul","TE","WAS","TE","WAS","null","0","null","null","556","103","null","null","0","null","null","null","0","0","null","null",
"2495212","null","Austin Pettis","WR","FA","WR","FA","null","0","null","null","556","173","null","null","0","null","null","null","0","0","null","null",
"2495215","null","Christian Ponder","QB","OAK","QB","OAK","null","0","null","null","556","69","null","null","0","null","null","null","0","0","null","null",
"2495223","null","Greg Salas","WR","DET","WR","DET","null","0","null","null","556","173","null","null","0","null","null","null","0","0","null","null",
"2495234","null","Luke Stocker","TE","TB","TE","TB","null","0.2592","null","null","494","88","null","null","0.0608","null","null","null","0.3768","0","6.6882","null",
"2495240","null","Tyrod Taylor","QB","BUF","QB","BUF","null","15.3982","null","null","28","26","null","null","0.2368","null","null","null","16.3397","13.5399","2.2501","null",
"2495241","null","Daniel Thomas","RB","CHI","RB","CHI","null","0","null","null","556","149","null","null","0","null","null","null","0","0","null","null",
"2495258","null","Matt Asiata","RB","MIN","RB","MIN","null","1.9507","null","null","348","85","null","null","0.1351","null","null","null","2.7934","0.48","3.8461","null",
"2495259","null","Dan Bailey","K","DAL","K","DAL","null","9.2448","null","null","90","11","null","null","0.1409","null","null","null","10.8486","7.8975","6.9758","null",
"2495267","null","Jordan Cameron","TE","MIA","TE","MIA","null","7.8709","null","null","133","5","null","null","0.2466","null","null","null","12.0483","5.168","9.0086","null",
"2495288","null","Virgil Green","TE","DEN","TE","DEN","null","2.7352","null","null","314","39","null","null","0.112","null","null","null","4.0599","0.0081","3.5116","null",
"2495306","null","Ricardo Lockette","WR","SEA","WR","SEA","null","1.7356","null","null","356","120","null","null","0.2186","null","null","null","2.5119","0.47","5.0171","null",
"2495314","null","Bruce Miller","RB","SF","RB","SF","null","1.2988","null","null","378","94","null","null","0.0736","null","null","null","1.8797","0","4.9467","null",
"2495315","null","Denarius Moore","WR","FA","WR","FA","null","0","null","null","556","173","null","null","0","null","null","null","0","0","null","null",
"2495328","null","Bilal Powell","RB","NYJ","RB","NYJ","null","3.6639","null","null","273","64","null","null","0.1829","null","null","null","4.4611","1.4","1.7383","null",
"2495331","null","Aldrick Robinson","WR","FA","WR","FA","null","0","null","null","556","173","null","null","0","null","null","null","0","0","null","null",
"2495338","null","Dane Sanzenbacher","WR","FA","WR","FA","null","0","null","null","556","173","null","null","0","null","null","null","0","0","null","null",
"2495340","null","Anthony Sherman","RB","KC","RB","KC","null","0.7982","null","null","416","105","null","null","0.0141","null","null","null","1.1277","0","6.1225","null",
"2495341","null","Cecil Shorts","WR","HOU","WR","HOU","null","4.6787","null","null","237","69","null","null","0.0462","null","null","null","4.943","3.7039","3.4403","null",
"2495347","null","Lee Smith","TE","OAK","TE","OAK","null","0.8346","null","null","414","72","null","null","0.0993","null","null","null","1.3796","0","5.6233","null",
"2495353","null","Julius Thomas","TE","JAC","TE","JAC","null","0","null","null","556","103","null","null","0","null","null","null","0","0","null","null",
"2495425","null","Scott Tolzien","QB","GB","QB","GB","null","0.6206","null","null","436","45","null","null","0.0242","null","null","null","1.1387","0","3.8787","null",
"2495438","null","Kyle Rudolph","TE","MIN","TE","MIN","null","6.7587","null","null","171","11","null","null","0.1233","null","null","null","11.2724","3.857","9.3283","null",
"2495441","null","Blaine Gabbert","QB","SF","QB","SF","null","0.6034","null","null","438","46","null","null","0.0354","null","null","null","1.1005","0","4.0985","null",
