playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
"949","null","Jonathan Stewart","RB","CAR","RB","CAR","null","12.0714","null","null","88","88","null","null","0.6371","null","null","null","15.5776","8.1817","6.5229","null",
"1030","null","Mario Manningham","WR","FA","WR","FA","null","0","null","null","476","476","null","null","0","null","null","null","0","0","null","null",
"1032","null","Jordy Nelson","WR","GB","WR","GB","null","0","null","null","476","476","null","null","0","null","null","null","0","0","null","null",
"1060","null","Gary Barnidge","TE","CLE","TE","CLE","null","12.4746","null","null","83","83","null","null","0.5511","null","null","null","13.669","10.5","4.4343","null",
"1062","null","Martellus Bennett","TE","CHI","TE","CHI","null","12.6461","null","null","80","80","null","null","0.0873","null","null","null","13.9383","10.5","5.7196","null",
"1072","null","Jermichael Finley","TE","FA","TE","FA","null","0","null","null","476","476","null","null","0","null","null","null","0","0","null","null",
"1581","null","DeSean Jackson","WR","WAS","WR","WAS","null","13.624","null","null","70","70","null","null","0.3232","null","null","null","16.3303","11.12","3.2513","null",
"1966","null","John Carlson","TE","FA","TE","FA","null","0","null","null","476","476","null","null","0","null","null","null","0","0","null","null",
"1980","null","Peyton Hillis","RB","FA","RB","FA","null","0","null","null","476","873","null","null","0","null","null","null","0","0","null","null",
"1990","null","Eddie Royal","WR","CHI","WR","CHI","null","2.7402","null","null","300","300","null","null","0.0955","null","null","null","4.7408","0","6.5118","null",
"1992","null","Craig Stevens","TE","TEN","TE","TEN","null","1.703","null","null","328","328","null","null","0.0506","null","null","null","2.9472","0.03","2.1935","null",
"2346","null","Pierre Garcon","WR","WAS","WR","WAS","null","12.2355","null","null","86","86","null","null","0.2446","null","null","null","13.4836","10.453","2.8971","null",
"2649","null","Danny Amendola","WR","NE","WR","NE","null","8.5178","null","null","151","151","null","null","0.0654","null","null","null","9.5264","6.1122","2.6622","null",
"4231","null","Jed Collins","RB","FA","RB","FA","null","0","null","null","476","873","null","null","0","null","null","null","0","0","null","null",
"4327","null","Danny Woodhead","RB","SD","RB","SD","null","0","null","null","476","873","null","null","0","null","null","null","0","0","null","null",
"4381","null","Garrett Hartley","K","FA","K","FA","null","0","null","null","476","476","null","null","0","null","null","null","0","0","null","null",
"4383","null","Tim Hightower","RB","NO","RB","NO","null","1.2243","null","null","346","346","null","null","0.1116","null","null","null","2.4756","0","3.5093","null",
"4433","null","Marcel Reece","RB","OAK","RB","OAK","null","4.7077","null","null","243","243","null","null","0.4296","null","null","null","5.6126","2.7759","2.7248","null",
"4487","null","Matthew Slater","WR","NE","WR","NE","null","0.0026","null","null","474","474","null","null","0.0026","null","null","null","0.0061","0","7.5118","null",
"71217","null","Kenny Britt","WR","STL","WR","STL","null","8.3931","null","null","155","155","null","null","0.4689","null","null","null","9.4404","6.7008","2.8956","null",
"71247","null","James Casey","TE","FA","TE","FA","null","0.0797","null","null","458","458","null","null","0.0166","null","null","null","0.1592","0","7.8236","null",
"71255","null","Chase Coffman","TE","FA","TE","FA","null","0","null","null","476","476","null","null","0","null","null","null","0","0","null","null",
"71265","null","Jared Cook","TE","STL","TE","STL","null","6.9419","null","null","189","189","null","null","0.3497","null","null","null","8.2223","4.7075","4.6986","null",
"71269","null","Michael Crabtree","WR","OAK","WR","OAK","null","16.025","null","null","42","42","null","null","0.3098","null","null","null","18.1433","13.1183","4.4815","null",
"71309","null","Graham Gano","K","CAR","K","CAR","null","8.8941","null","null","141","141","null","null","0.1435","null","null","null","10.4147","7.1658","3.3336","null",
"71345","null","Rashad Jennings","RB","NYG","RB","NYG","null","7.3787","null","null","176","176","null","null","0.1771","null","null","null","9.0559","5.0274","4.2839","null",
"71431","null","Brandon Pettigrew","TE","DET","TE","DET","null","1.5099","null","null","337","337","null","null","0.045","null","null","null","2.7306","0.01","4.6192","null",
"71435","null","John Phillips","TE","SD","TE","SD","null","0","null","null","476","476","null","null","0","null","null","null","0","0","null","null",
"79555","null","Arian Foster","RB","HOU","RB","HOU","null","0","null","null","476","873","null","null","0","null","null","null","0","0","null","null",
"79557","null","Josh Freeman","QB","FA","QB","FA","null","0","null","null","476","874","null","null","0","null","null","null","0","0","null","null",
"79563","null","Shonn Greene","RB","FA","RB","FA","null","0","null","null","476","873","null","null","0","null","null","null","0","0","null","null",
"79589","null","David Johnson","TE","SD","TE","SD","null","1.6513","null","null","331","331","null","null","0.0233","null","null","null","2.974","0","5.4836","null",
"79607","null","LeSean McCoy","RB","BUF","RB","BUF","null","11.5514","null","null","94","94","null","null","0.2875","null","null","null","12.9316","7.093","3.7338","null",
"79619","null","Knowshon Moreno","RB","FA","RB","FA","null","0","null","null","476","873","null","null","0","null","null","null","0","0","null","null",
"79625","null","Bear Pascoe","TE","FA","TE","FA","null","0","null","null","476","476","null","null","0","null","null","null","0","0","null","null",
"79629","null","Cedric Peerman","RB","CIN","RB","CIN","null","0.4129","null","null","401","401","null","null","0.0434","null","null","null","0.9597","0","5.6987","null",
"79858","null","Mark Sanchez","QB","PHI","QB","PHI","null","1.0922","null","null","350","350","null","null","0.0556","null","null","null","1.8487","-0.0689","5.6212","null",
"79860","null","Matthew Stafford","QB","DET","QB","DET","null","16.6401","null","null","31","31","null","null","0.1896","null","null","null","18.1933","13.7598","2.402","null",
"80425","null","Percy Harvin","WR","BUF","WR","BUF","null","0","null","null","476","476","null","null","0","null","null","null","0","0","null","null",
"80427","null","Darrius Heyward-Bey","WR","PIT","WR","PIT","null","2.9076","null","null","293","293","null","null","0.0661","null","null","null","5.5232","0.66","3.7443","null",
"80429","null","Jeremy Maclin","WR","KC","WR","KC","null","14.2875","null","null","61","61","null","null","0.2246","null","null","null","15.4231","12.9827","3.1059","null",
"80670","null","Louis Murphy","WR","TB","WR","TB","null","0","null","null","476","476","null","null","0","null","null","null","0","0","null","null",
"80672","null","Hakeem Nicks","WR","FA","WR","FA","null","0","null","null","476","476","null","null","0","null","null","null","0","0","null","null",
"80674","null","Chris Ogbonnaya","RB","FA","RB","FA","null","0","null","null","476","873","null","null","0","null","null","null","0","0","null","null",
"81284","null","Chase Daniel","QB","KC","QB","KC","null","0.0912","null","null","455","455","null","null","0.0895","null","null","null","0.1684","-0.07","8.9413","null",
"81288","null","Brandon Gibson","WR","NE","WR","NE","null","0","null","null","476","476","null","null","0","null","null","null","0","0","null","null",
"81294","null","Brian Hoyer","QB","HOU","QB","HOU","null","15.2714","null","null","50","50","null","null","0.2624","null","null","null","17.7797","11.392","2.9664","null",
"81306","null","Brandon Tate","WR","CIN","WR","CIN","null","1.2182","null","null","347","347","null","null","0.1673","null","null","null","2.4158","0.2043","7.5127","null",
"81831","null","Brian Hartline","WR","CLE","WR","CLE","null","6.0416","null","null","216","216","null","null","0.0603","null","null","null","7.1498","4.335","4.2723","null",
"81857","null","Kevin Ogletree","WR","FA","WR","FA","null","0","null","null","476","476","null","null","0","null","null","null","0","0","null","null",
"89688","null","Kevin Brock","TE","FA","TE","FA","null","0","null","null","476","476","null","null","0","null","null","null","0","0","null","null",
"89766","null","Brandon Myers","TE","TB","TE","TB","null","3.0896","null","null","289","289","null","null","0.3188","null","null","null","4.3226","2.17","6.3719","null",
"89798","null","Antone Smith","RB","CHI","RB","CHI","null","1.1465","null","null","349","349","null","null","0.0868","null","null","null","1.6428","0","3.6271","null",
"89802","null","Ryan Succop","K","TEN","K","TEN","null","7.8482","null","null","167","167","null","null","0.3539","null","null","null","9.6482","6.0327","3.9497","null",
"100001","null","Falcons","DST","ATL","DST","ATL","null","10","null","null","112","112","null","null","0","null","null","null","8.0495","0","8.9103","null",
"100002","null","Ravens","DST","BAL","DST","BAL","null","6.4677","null","null","204","204","null","null","0.2053","null","null","null","9.2306","2.9","5.0994","null",
"100003","null","Bills","DST","BUF","DST","BUF","null","6.6672","null","null","196","196","null","null","0.137","null","null","null","7.2142","5.2996","3.7262","null",
"100004","null","Panthers","DST","CAR","DST","CAR","null","9.7382","null","null","121","121","null","null","0.2605","null","null","null","10.7328","8","4.7699","null",
"100005","null","Bears","DST","CHI","DST","CHI","null","5.4577","null","null","229","229","null","null","0.4248","null","null","null","6.0615","2.5","3.2297","null",
"100006","null","Bengals","DST","CIN","DST","CIN","null","8.0202","null","null","165","165","null","null","1.1192","null","null","null","10.6956","5.9","4.1649","null",
"100007","null","Browns","DST","CLE","DST","CLE","null","5.8628","null","null","221","221","null","null","0.2349","null","null","null","6.0996","4.58","3.7184","null",
"100008","null","Cowboys","DST","DAL","DST","DAL","null","5.6185","null","null","223","223","null","null","0.083","null","null","null","7.216","1.3","3.0351","null",
"100009","null","Broncos","DST","DEN","DST","DEN","null","8.7417","null","null","145","145","null","null","0.6185","null","null","null","9.6039","4.3764","5.8547","null",
"100010","null","Lions","DST","DET","DST","DET","null","4.0868","null","null","257","257","null","null","null","null","null","null","4.6094","0.8","4.4621","null",
"100011","null","Packers","DST","GB","DST","GB","null","8.7701","null","null","144","144","null","null","0.3139","null","null","null","9.7676","6.0404","2.9916","null",
"100012","null","Titans","DST","TEN","DST","TEN","null","5.9052","null","null","219","219","null","null","0.1551","null","null","null","6.9476","4.51","6.9707","null",
"100013","null","Texans","DST","HOU","DST","HOU","null","4.2295","null","null","254","254","null","null","0.4503","null","null","null","5.7307","3.24","3.8944","null",
"100014","null","Colts","DST","IND","DST","IND","null","10","null","null","112","112","null","null","0","null","null","null","8.0495","0","8.9103","null",
"100015","null","Jaguars","DST","JAC","DST","JAC","null","4.616","null","null","247","247","null","null","0.4579","null","null","null","5.7193","0.2","2.5237","null",
"100016","null","Chiefs","DST","KC","DST","KC","null","6.3418","null","null","206","206","null","null","0.211","null","null","null","6.8766","5.5","3.7966","null",
"100017","null","Rams","DST","STL","DST","STL","null","9.4047","null","null","132","132","null","null","0.6488","null","null","null","10.4774","8.1","5.5776","null",
"100018","null","Raiders","DST","OAK","DST","OAK","null","5.4497","null","null","230","230","null","null","1.027","null","null","null","5.992","4.2","3.5078","null",
"100019","null","Dolphins","DST","MIA","DST","MIA","null","6.578","null","null","199","199","null","null","0.103","null","null","null","6.9317","4.4","3.425","null",
"100020","null","Vikings","DST","MIN","DST","MIN","null","5.6133","null","null","224","224","null","null","0.1596","null","null","null","6.9279","3.7","3.2245","null",
"100021","null","Patriots","DST","NE","DST","NE","null","6.7112","null","null","194","194","null","null","0.0886","null","null","null","7.5906","3.0738","2.5019","null",
"100022","null","Saints","DST","NO","DST","NO","null","5.6374","null","null","222","222","null","null","0.0215","null","null","null","6.5302","3.5436","2.8171","null",
"100023","null","Giants","DST","NYG","DST","NYG","null","3.4716","null","null","273","273","null","null","null","null","null","null","3.8741","0.8","6.2249","null",
"100024","null","Jets","DST","NYJ","DST","NYJ","null","7.0908","null","null","184","184","null","null","0.4016","null","null","null","8.1178","4.8271","3.0423","null",
"100025","null","Eagles","DST","PHI","DST","PHI","null","9.5507","null","null","126","126","null","null","0.4633","null","null","null","10.3979","7.3411","3.7858","null",
"100026","null","Cardinals","DST","ARI","DST","ARI","null","8.0759","null","null","164","164","null","null","0.5204","null","null","null","9.551","7.8","3.5321","null",
"100027","null","Steelers","DST","PIT","DST","PIT","null","8.1707","null","null","162","162","null","null","0.1226","null","null","null","8.3018","3.8641","2.6786","null",
"100028","null","Chargers","DST","SD","DST","SD","null","10","null","null","112","112","null","null","0.1309","null","null","null","8.0495","0","8.9103","null",
"100029","null","49ers","DST","SF","DST","SF","null","10","null","null","112","112","null","null","0.3556","null","null","null","8.0495","0","8.9103","null",
"100030","null","Seahawks","DST","SEA","DST","SEA","null","6.4823","null","null","203","203","null","null","0.0776","null","null","null","7.5249","5.2","3.2401","null",
"100031","null","Buccaneers","DST","TB","DST","TB","null","6.1829","null","null","211","211","null","null","0.191","null","null","null","6.7633","3.6","3.3417","null",
"100032","null","Redskins","DST","WAS","DST","WAS","null","6.0788","null","null","214","214","null","null","0.1948","null","null","null","7.1051","3.6934","3.4257","null",
"163982","null","Will Johnson","RB","PIT","RB","PIT","null","1.3849","null","null","343","343","null","null","0.1995","null","null","null","2.1775","0.04","4.8841","null",
"238445","null","Frank Summers","RB","FA","RB","FA","null","0","null","null","476","873","null","null","0","null","null","null","0","0","null","null",
"238457","null","Zach Miller","TE","CHI","TE","CHI","null","2.0494","null","null","315","315","null","null","0.1564","null","null","null","3.0481","0.7958","4.2541","null",
"238498","null","Julian Edelman","WR","NE","WR","NE","null","18.7144","null","null","12","12","null","null","0.177","null","null","null","21.028","15.43","4.5932","null",
"496812","null","Erik Lorig","RB","FA","RB","FA","null","0","null","null","476","873","null","null","0","null","null","null","0","0","null","null",
"497095","null","Sam Bradford","QB","PHI","QB","PHI","null","15.4911","null","null","47","47","null","null","0.3066","null","null","null","17.8194","8.2405","3.7243","null",
"497108","null","Jimmy Clausen","QB","CHI","QB","CHI","null","0.2595","null","null","428","428","null","null","0.033","null","null","null","0.4061","0","4.2923","null",
"497117","null","Mike Kafka","QB","FA","QB","FA","null","0","null","null","476","874","null","null","0","null","null","null","0","0","null","null",
"497121","null","Thad Lewis","QB","PHI","QB","PHI","null","0","null","null","476","874","null","null","0","null","null","null","0","0","null","null",
"497123","null","Colt McCoy","QB","WAS","QB","WAS","null","1.0623","null","null","353","353","null","null","0.0751","null","null","null","1.9093","0","4.2889","null",
"497135","null","Tim Tebow","QB","FA","QB","FA","null","0","null","null","476","874","null","null","0","null","null","null","0","0","null","null",
"497145","null","Joique Bell","RB","DET","RB","DET","null","6.886","null","null","191","191","null","null","0.301","null","null","null","8.6482","3.8029","3.978","null",
"497149","null","LeGarrette Blount","RB","NE","RB","NE","null","13.4528","null","null","73","73","null","null","0.5837","null","null","null","15.1561","10.83","3.8365","null",
"497172","null","Anthony Dixon","RB","BUF","RB","BUF","null","1.0405","null","null","356","356","null","null","0.0405","null","null","null","2.3482","0","5.9316","null",
"497174","null","Jonathan Dwyer","RB","FA","RB","FA","null","0","null","null","476","873","null","null","0","null","null","null","0","0","null","null",
"497176","null","Toby Gerhart","RB","JAC","RB","JAC","null","1.5841","null","null","334","334","null","null","0.2795","null","null","null","2.9897","0","2.5766","null",
"497188","null","Ryan Mathews","RB","PHI","RB","PHI","null","8.2724","null","null","160","160","null","null","0.206","null","null","null","10.3454","5.1497","3.6362","null",
"497190","null","Dexter McCluster","RB","TEN","RB","TEN","null","8.0185","null","null","166","166","null","null","0.4179","null","null","null","9.7614","4.9","2.9915","null",
"497192","null","Joe McKnight","RB","FA","RB","FA","null","0","null","null","476","873","null","null","0","null","null","null","0","0","null","null",
"497204","null","C.J. Spiller","RB","NO","RB","NO","null","8.9832","null","null","139","139","null","null","0.212","null","null","null","11.4299","5.758","7.3745","null",
"497206","null","James Starks","RB","GB","RB","GB","null","13.9012","null","null","68","68","null","null","0.4127","null","null","null","16.6156","7.1088","9.4766","null",
"497208","null","Ben Tate","RB","FA","RB","FA","null","0","null","null","476","873","null","null","0","null","null","null","0","0","null","null",
"497218","null","Trindon Holliday","WR","FA","WR","FA","null","0","null","null","476","476","null","null","0","null","null","null","0","0","null","null",
"497224","null","Ed Dickson","TE","CAR","TE","CAR","null","2.7407","null","null","299","299","null","null","0.4063","null","null","null","3.9365","1.69","4.4262","null",
"497226","null","Jim Dray","TE","CLE","TE","CLE","null","2.3399","null","null","309","309","null","null","0.0871","null","null","null","3.2126","0.57","2.1271","null",
"497234","null","Garrett Graham","TE","HOU","TE","HOU","null","2.8008","null","null","296","296","null","null","0.2605","null","null","null","4.0918","0.75","3.0709","null",
"497236","null","Jimmy Graham","TE","SEA","TE","SEA","null","12.8552","null","null","78","78","null","null","0.2107","null","null","null","15.9724","10.23","6.2619","null",
"497238","null","Jermaine Gresham","TE","ARI","TE","ARI","null","4.8038","null","null","242","242","null","null","0.1748","null","null","null","6.0769","3.4819","2.7685","null",
"497240","null","Rob Gronkowski","TE","NE","TE","NE","null","18.5727","null","null","14","14","null","null","4.2566","null","null","null","21.151","16.07","3.4688","null",
"497242","null","Clay Harbor","TE","JAC","TE","JAC","null","1.5166","null","null","336","336","null","null","0.0251","null","null","null","3.234","0.24","3.8936","null",
"497246","null","Michael Hoomanawanui","TE","NO","TE","NO","null","1.6342","null","null","332","332","null","null","0.0651","null","null","null","3.065","0","1.8206","null",
"497250","null","Anthony McCoy","TE","WAS","TE","WAS","null","0.2506","null","null","430","430","null","null","0.0193","null","null","null","0.5237","0","6.2214","null",
"497254","null","Dennis Pitta","TE","BAL","TE","BAL","null","0","null","null","476","476","null","null","0","null","null","null","0","0","null","null",
"497256","null","Tony Moeaki","TE","ATL","TE","ATL","null","0","null","null","476","476","null","null","0","null","null","null","0","0","null","null",
"497258","null","Andrew Quarless","TE","GB","TE","GB","null","0","null","null","476","476","null","null","0","null","null","null","0","0","null","null",
"497260","null","Seyi Ajirotutu","WR","PHI","WR","PHI","null","0.195","null","null","443","443","null","null","0.011","null","null","null","0.4303","0","6.3549","null",
"497270","null","Arrelious Benn","WR","JAC","WR","JAC","null","0","null","null","476","476","null","null","0","null","null","null","0","0","null","null",
"497278","null","Dez Bryant","WR","DAL","WR","DAL","null","16.3916","null","null","35","35","null","null","0.231","null","null","null","18.4641","12.56","4.7297","null",
"497282","null","Riley Cooper","WR","PHI","WR","PHI","null","6.0609","null","null","215","215","null","null","0.0211","null","null","null","8.9396","3.6983","4.1401","null",
"497284","null","Eric Decker","WR","NYJ","WR","NYJ","null","14.1957","null","null","64","64","null","null","0.3171","null","null","null","16.1098","8.989","6.0087","null",
"497286","null","Marcus Easley","WR","BUF","WR","BUF","null","1.0161","null","null","359","359","null","null","0.072","null","null","null","1.4298","0.0378","4.166","null",
"497288","null","Jacoby Ford","WR","FA","WR","FA","null","0","null","null","476","476","null","null","0","null","null","null","0","0","null","null",
"497302","null","Brandon LaFell","WR","NE","WR","NE","null","14.81","null","null","55","55","null","null","0.3386","null","null","null","16.9159","11.6864","3.3943","null",
"497312","null","Preston Parker","WR","FA","WR","FA","null","0","null","null","476","476","null","null","0","null","null","null","0","0","null","null",
"497320","null","Andre Roberts","WR","WAS","WR","WAS","null","1.4312","null","null","341","341","null","null","0.1836","null","null","null","2.6875","0.2255","3.9501","null",
"497322","null","Emmanuel Sanders","WR","DEN","WR","DEN","null","14.2892","null","null","60","60","null","null","0.0477","null","null","null","17.4252","10.039","5.0261","null",
"497326","null","Golden Tate","WR","DET","WR","DET","null","11.7454","null","null","91","91","null","null","0.084","null","null","null","13.1129","9.9019","3.2797","null",
"497328","null","Demaryius Thomas","WR","DEN","WR","DEN","null","19.4892","null","null","8","8","null","null","0.828","null","null","null","22.0388","16.81","5.1579","null",
"497336","null","Damian Williams","WR","FA","WR","FA","null","0","null","null","476","476","null","null","0","null","null","null","0","0","null","null",
"1037347","null","Joe Webb","QB","CAR","QB","CAR","null","0","null","null","476","874","null","null","0","null","null","null","0","0","null","null",
"1037366","null","Michael Palmer","TE","FA","TE","FA","null","0","null","null","476","476","null","null","0","null","null","null","0","0","null","null",
"1037847","null","Deji Karim","RB","FA","RB","FA","null","0","null","null","476","873","null","null","0","null","null","null","0","0","null","null",
"1037885","null","Marc Mariani","WR","CHI","WR","CHI","null","4.0213","null","null","259","259","null","null","0.2932","null","null","null","6.2431","0.79","7.0666","null",
"2495139","null","Charles Clay","TE","BUF","TE","BUF","null","11.0607","null","null","100","100","null","null","0.635","null","null","null","14.4763","9.1506","5.8488","null",
"2495143","null","Andy Dalton","QB","CIN","QB","CIN","null","18.8783","null","null","10","10","null","null","0.9487","null","null","null","20.5768","15.296","4.322","null",
"2495150","null","Kai Forbath","K","NO","K","NO","null","6.6274","null","null","197","197","null","null","2.8534","null","null","null","9.6501","0","9.7297","null",
"2495158","null","Leonard Hankerson","WR","ATL","WR","ATL","null","0","null","null","476","476","null","null","0","null","null","null","0","0","null","null",
"2495159","null","Dwayne Harris","WR","NYG","WR","NYG","null","6.2346","null","null","210","210","null","null","0.1834","null","null","null","8.2715","4.2363","3.3763","null",
"2495161","null","Roy Helu","RB","OAK","RB","OAK","null","2.3909","null","null","308","308","null","null","0.3462","null","null","null","5.6403","0.04","5.7025","null",
"2495162","null","Alex Henery","K","FA","K","FA","null","0","null","null","476","476","null","null","0","null","null","null","0","0","null","null",
"2495172","null","Kendall Hunter","RB","FA","RB","FA","null","0","null","null","476","873","null","null","0","null","null","null","0","0","null","null",
"2495179","null","Jerrel Jernigan","WR","FA","WR","FA","null","0","null","null","476","476","null","null","0","null","null","null","0","0","null","null",
"2495186","null","Colin Kaepernick","QB","SF","QB","SF","null","0","null","null","476","874","null","null","0","null","null","null","0","0","null","null",
"2495187","null","Lance Kendricks","TE","STL","TE","STL","null","4.1105","null","null","256","256","null","null","0.4887","null","null","null","4.7992","3.19","3.4933","null",
"2495189","null","Jeremy Kerley","WR","NYJ","WR","NYJ","null","6.5199","null","null","201","201","null","null","0.1651","null","null","null","7.084","4.881","4.4137","null",
"2495192","null","Greg Little","WR","FA","WR","FA","null","0.0764","null","null","461","461","null","null","0.0072","null","null","null","0.1531","0","7.1584","null",
"2495194","null","Jake Locker","QB","FA","QB","FA","null","0","null","null","476","874","null","null","0","null","null","null","0","0","null","null",
"2495207","null","DeMarco Murray","RB","PHI","RB","PHI","null","17.1983","null","null","26","26","null","null","0.4093","null","null","null","19.5618","14.14","6.3068","null",
"2495211","null","Niles Paul","TE","WAS","TE","WAS","null","0","null","null","476","476","null","null","0","null","null","null","0","0","null","null",
"2495212","null","Austin Pettis","WR","FA","WR","FA","null","0","null","null","476","476","null","null","0","null","null","null","0","0","null","null",
"2495215","null","Christian Ponder","QB","FA","QB","FA","null","0","null","null","476","874","null","null","0","null","null","null","0","0","null","null",
"2495223","null","Greg Salas","WR","FA","WR","FA","null","0.005","null","null","472","472","null","null","0.0037","null","null","null","0.0071","0","7.5092","null",
"2495234","null","Luke Stocker","TE","TB","TE","TB","null","0.7109","null","null","385","385","null","null","0.0541","null","null","null","1.2666","0.15","7.4284","null",
"2495240","null","Tyrod Taylor","QB","BUF","QB","BUF","null","16.5469","null","null","34","34","null","null","0.1936","null","null","null","17.6819","12.0006","2.9328","null",
"2495241","null","Daniel Thomas","RB","FA","RB","FA","null","0","null","null","476","873","null","null","0","null","null","null","0","0","null","null",
"2495258","null","Matt Asiata","RB","MIN","RB","MIN","null","3.0166","null","null","292","292","null","null","0.2191","null","null","null","3.5196","1.0339","3.604","null",
"2495259","null","Dan Bailey","K","DAL","K","DAL","null","8.7959","null","null","143","143","null","null","0.1084","null","null","null","9.6701","6.7567","2.6988","null",
"2495267","null","Jordan Cameron","TE","MIA","TE","MIA","null","8.2953","null","null","159","159","null","null","1.2348","null","null","null","9.8435","5.67","4.8611","null",
"2495288","null","Virgil Green","TE","DEN","TE","DEN","null","1.7687","null","null","324","324","null","null","0.0592","null","null","null","3.5105","0.41","4.282","null",
"2495306","null","Ricardo Lockette","WR","SEA","WR","SEA","null","0","null","null","476","476","null","null","0","null","null","null","0","0","null","null",
"2495314","null","Bruce Miller","RB","SF","RB","SF","null","0","null","null","476","873","null","null","0","null","null","null","0","0","null","null",
"2495315","null","Denarius Moore","WR","BUF","WR","BUF","null","0.3071","null","null","420","420","null","null","0.0271","null","null","null","0.5003","0","6.419","null",
"2495328","null","Bilal Powell","RB","NYJ","RB","NYJ","null","2.066","null","null","314","314","null","null","0.1302","null","null","null","3.5361","-0.0994","5.6184","null",
"2495331","null","Aldrick Robinson","WR","FA","WR","FA","null","0","null","null","476","476","null","null","0","null","null","null","0","0","null","null",
"2495338","null","Dane Sanzenbacher","WR","FA","WR","FA","null","0","null","null","476","476","null","null","0","null","null","null","0","0","null","null",
"2495340","null","Anthony Sherman","RB","KC","RB","KC","null","0.7166","null","null","383","383","null","null","0.0525","null","null","null","1.0213","0.04","4.5723","null",
"2495341","null","Cecil Shorts","WR","HOU","WR","HOU","null","9.5093","null","null","127","127","null","null","0.2009","null","null","null","10.3358","7.1","2.974","null",
"2495347","null","Lee Smith","TE","OAK","TE","OAK","null","1.8972","null","null","318","318","null","null","0.0332","null","null","null","2.6126","0.767","3.6302","null",
"2495353","null","Julius Thomas","TE","JAC","TE","JAC","null","9.4218","null","null","131","131","null","null","0.8296","null","null","null","10.517","6.57","5.4026","null",
"2495425","null","Scott Tolzien","QB","GB","QB","GB","null","0.2176","null","null","435","435","null","null","0.0401","null","null","null","0.344","0","5.5806","null",
"2495438","null","Kyle Rudolph","TE","MIN","TE","MIN","null","7.179","null","null","181","181","null","null","0.374","null","null","null","8.9375","5.191","3.4826","null",
"2495441","null","Blaine Gabbert","QB","SF","QB","SF","null","0","null","null","476","874","null","null","0","null","null","null","0","0","null","null",
"2495443","null","Ryan Mallett","QB","FA","QB","FA","null","0","null","null","476","874","null","null","0","null","null","null","0","0","null","null",
"2495448","null","Randall Cobb","WR","GB","WR","GB","null","18.6079","null","null","13","13","null","null","0.2205","null","null","null","21.629","14.9701","4.2123","null",
