playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
"2495453","null","Andre Holmes","WR","OAK","WR","OAK","null","2.9703","null","null","295","295","null","null","0.2556","null","null","null","3.7683","1.61","5.1358","null",
"2495454","null","Julio Jones","WR","ATL","WR","ATL","null","22.258","null","null","1","1","null","null","1.796","null","null","null","24.5046","19.21","6.2642","null",
"2495455","null","Cam Newton","QB","CAR","QB","CAR","null","21.856","null","null","4","4","null","null","0.3881","null","null","null","22.2878","21.038","3.2733","null",
"2495459","null","Torrey Smith","WR","SF","WR","SF","null","8.1706","null","null","162","162","null","null","0.4837","null","null","null","9.2726","5.7538","3.8595","null",
"2495461","null","Shaun Draughn","RB","CLE","RB","CLE","null","0.0266","null","null","468","468","null","null","0.01","null","null","null","0.0487","0","8.0739","null",
"2495466","null","Mark Ingram","RB","NO","RB","NO","null","15.649","null","null","49","49","null","null","0.9384","null","null","null","17.4117","13.3312","6.0608","null",
"2495467","null","Taiwan Jones","RB","OAK","RB","OAK","null","2.5752","null","null","310","310","null","null","0.3018","null","null","null","3.2785","0.876","5.3916","null",
"2495468","null","Mikel Leshoure","RB","FA","RB","FA","null","0","null","null","475","873","null","null","0","null","null","null","0","0","null","null",
"2495469","null","Dion Lewis","RB","NE","RB","NE","null","14.11","null","null","64","64","null","null","0.0541","null","null","null","15.5969","10.65","4.056","null",
"2495470","null","Stevan Ridley","RB","NYJ","RB","NYJ","null","1.8446","null","null","328","328","null","null","0.1984","null","null","null","3.733","0","5.6865","null",
"2495471","null","Jacquizz Rodgers","RB","CHI","RB","CHI","null","0","null","null","475","873","null","null","0","null","null","null","0","0","null","null",
"2495472","null","Jordan Todman","RB","PIT","RB","PIT","null","0.409","null","null","416","416","null","null","0.0217","null","null","null","0.9325","0","5.6089","null",
"2495473","null","Shane Vereen","RB","NYG","RB","NYG","null","10.1832","null","null","110","110","null","null","0.4103","null","null","null","11.2164","7.69","3.7956","null",
"2495474","null","Ryan Williams","RB","FA","RB","FA","null","0","null","null","475","873","null","null","0","null","null","null","0","0","null","null",
"2495558","null","Dwayne Bowe","WR","CLE","WR","CLE","null","0.8929","null","null","376","376","null","null","0.3839","null","null","null","1.8868","0","3.9408","null",
"2495560","null","Ahmad Bradshaw","RB","IND","RB","IND","null","4.7508","null","null","249","249","null","null","0.1545","null","null","null","6.1833","1.464","3.915","null",
"2495573","null","Scott Chandler","TE","NE","TE","NE","null","4.0201","null","null","267","267","null","null","0.0615","null","null","null","4.4824","2","3.7554","null",
"2495620","null","Clark Harris","TE","CIN","TE","CIN","null","0","null","null","475","476","null","null","0","null","null","null","0","0","null","null",
"2495647","null","Calvin Johnson","WR","DET","WR","DET","null","17.3965","null","null","31","31","null","null","0.4148","null","null","null","19.3814","12.8813","4.9478","null",
"2495651","null","Jacoby Jones","WR","SD","WR","SD","null","0.9067","null","null","372","372","null","null","0.0032","null","null","null","1.9415","0","3.6501","null",
"2495660","null","Brian Leonard","RB","FA","RB","FA","null","0","null","null","475","873","null","null","0","null","null","null","0","0","null","null",
"2495663","null","Marshawn Lynch","RB","SEA","RB","SEA","null","16.9357","null","null","35","35","null","null","1.7214","null","null","null","18.4121","15.61","4.4174","null",
"2495676","null","Robert Meachem","WR","FA","WR","FA","null","0","null","null","475","874","null","null","0","null","null","null","0","0","null","null",
"2495700","null","Greg Olsen","TE","CAR","TE","CAR","null","14.6108","null","null","60","60","null","null","0.6187","null","null","null","16.7969","11.95","5.5827","null",
"2495724","null","Dante Rosario","TE","FA","TE","FA","null","0","null","null","475","476","null","null","0","null","null","null","0","0","null","null",
"2495748","null","Drew Stanton","QB","ARI","QB","ARI","null","0.4927","null","null","404","404","null","null","0.0379","null","null","null","0.8108","0","4.6146","null",
"2495801","null","Miles Austin","WR","PHI","WR","PHI","null","0","null","null","475","874","null","null","0","null","null","null","0","0","null","null",
"2495802","null","Jason Avant","WR","KC","WR","KC","null","2.7715","null","null","302","302","null","null","0.1151","null","null","null","4.3753","1.41","3.4573","null",
"2495821","null","Marques Colston","WR","NO","WR","NO","null","8.6715","null","null","149","149","null","null","0.4883","null","null","null","13.7236","4.5","5.4037","null",
"2495824","null","Jay Cutler","QB","CHI","QB","CHI","null","17.2432","null","null","33","33","null","null","0.5942","null","null","null","18.8944","15.734","2.7553","null",
"2495825","null","Owen Daniels","TE","DEN","TE","DEN","null","7.9297","null","null","170","170","null","null","0.238","null","null","null","9.7039","5.777","4.3242","null",
"2495826","null","Vernon Davis","TE","SF","TE","SF","null","6.7691","null","null","195","195","null","null","0.8211","null","null","null","7.4845","5.67","3.2272","null",
"2495831","null","Maurice Jones-Drew","RB","FA","RB","FA","null","0","null","null","475","873","null","null","0","null","null","null","0","0","null","null",
"2495835","null","Anthony Fasano","TE","TEN","TE","TEN","null","3.991","null","null","269","269","null","null","0.0688","null","null","null","4.4568","2.85","5.0738","null",
"2495838","null","Bruce Gradkowski","QB","PIT","QB","PIT","null","0","null","null","475","476","null","null","0","null","null","null","0","0","null","null",
"2495843","null","Derek Hagan","WR","FA","WR","FA","null","0","null","null","475","874","null","null","0","null","null","null","0","0","null","null",
"2495863","null","Tarvaris Jackson","QB","SEA","QB","SEA","null","0.3336","null","null","427","427","null","null","0.0113","null","null","null","0.497","0","5.2146","null",
"2495867","null","Greg Jennings","WR","MIA","WR","MIA","null","4.3771","null","null","257","257","null","null","0.1494","null","null","null","6.3728","2.453","3.3566","null",
"2495888","null","Marcedes Lewis","TE","JAC","TE","JAC","null","0","null","null","475","476","null","null","0","null","null","null","0","0","null","null",
"2495893","null","Brandon Marshall","WR","NYJ","WR","NYJ","null","18.1951","null","null","24","24","null","null","0.4538","null","null","null","20.1528","15.3","4.4418","null",
"2495966","null","Delanie Walker","TE","TEN","TE","TEN","null","12.669","null","null","83","83","null","null","0.1921","null","null","null","17.3731","8.53","7.8063","null",
"2495974","null","Charlie Whitehurst","QB","TEN","QB","TEN","null","0.3122","null","null","430","430","null","null","0.0654","null","null","null","0.5227","0","4.9767","null",
"2495979","null","DeAngelo Williams","RB","PIT","RB","PIT","null","3.447","null","null","287","287","null","null","0.1171","null","null","null","5.5283","1.9009","4.7047","null",
"2499248","null","Kris Durham","WR","FA","WR","FA","null","0","null","null","475","874","null","null","0","null","null","null","0","0","null","null",
"2499255","null","Richard Gordon","TE","DEN","TE","DEN","null","0.2398","null","null","441","441","null","null","0.0226","null","null","null","0.4836","0","5.6191","null",
"2499277","null","David Ausberry","TE","FA","TE","FA","null","0","null","null","475","476","null","null","0","null","null","null","0","0","null","null",
"2500351","null","Phil Dawson","K","SF","K","SF","null","7.8822","null","null","173","173","null","null","0.2889","null","null","null","9.7934","5.5494","5.2156","null",
"2501078","null","Matt Hasselbeck","QB","IND","QB","IND","null","0.8997","null","null","375","375","null","null","0.0171","null","null","null","1.5566","-0.1379","3.23","null",
"2501863","null","Peyton Manning","QB","DEN","QB","DEN","null","16.2921","null","null","44","44","null","null","0.6014","null","null","null","17.5572","13.798","2.7955","null",
"2503471","null","Adam Vinatieri","K","IND","K","IND","null","7.9636","null","null","169","169","null","null","0.079","null","null","null","9.5894","5.9105","5.2618","null",
"2504162","null","Shayne Graham","K","FA","K","FA","null","0","null","null","475","476","null","null","0","null","null","null","0","0","null","null",
"2504211","null","Tom Brady","QB","NE","QB","NE","null","21.6603","null","null","5","5","null","null","0.8617","null","null","null","23.1463","17.084","7.9326","null",
"2504257","null","Sebastian Janikowski","K","OAK","K","OAK","null","7.7216","null","null","175","175","null","null","0.2959","null","null","null","8.8949","6.0298","4.6606","null",
"2504343","null","Jay Feely","K","FA","K","FA","null","0","null","null","475","476","null","null","0","null","null","null","0","0","null","null",
"2504531","null","Michael Vick","QB","PIT","QB","PIT","null","0.4136","null","null","414","414","null","null","0.0391","null","null","null","0.8326","0","5.02","null",
"2504595","null","Steve Smith","WR","BAL","WR","BAL","null","15.3134","null","null","53","53","null","null","0.6915","null","null","null","17.5761","13.48","4.4943","null",
"2504743","null","Santana Moss","WR","FA","WR","FA","null","0","null","null","475","874","null","null","0","null","null","null","0","0","null","null",
"2504747","null","Reggie Wayne","WR","FA","WR","FA","null","0","null","null","475","874","null","null","0","null","null","null","0","0","null","null",
"2504775","null","Drew Brees","QB","NO","QB","NO","null","19.3709","null","null","13","13","null","null","0.4538","null","null","null","19.6697","18.5912","4.2964","null",
"2504797","null","Matt Bryant","K","ATL","K","ATL","null","9.675","null","null","124","124","null","null","0.2739","null","null","null","10.5151","7.9359","4.0736","null",
"2504833","null","Shaun Hill","QB","MIN","QB","MIN","null","0.9615","null","null","370","370","null","null","0.0667","null","null","null","1.7304","0","3.4126","null",
"2504941","null","Billy Cundiff","K","FA","K","FA","null","0","null","null","475","476","null","null","0","null","null","null","0","0","null","null",
"2505076","null","Josh McCown","QB","CLE","QB","CLE","null","15.0351","null","null","56","56","null","null","5.3111","null","null","null","17.5206","10.4715","4.9949","null",
"2505245","null","Carson Palmer","QB","ARI","QB","ARI","null","18.1247","null","null","26","26","null","null","0.7127","null","null","null","19.0738","16.032","2.8584","null",
"2505299","null","Antonio Gates","TE","SD","TE","SD","null","6.4569","null","null","203","203","null","null","1.285","null","null","null","12.1354","0","13.9033","null",
"2505310","null","Kassim Osgood","WR","FA","WR","FA","null","0","null","null","475","874","null","null","0","null","null","null","0","0","null","null",
"2505354","null","Tony Romo","QB","DAL","QB","DAL","null","0","null","null","475","476","null","null","0","null","null","null","0","0","null","null",
"2505459","null","Josh Brown","K","NYG","K","NYG","null","9.0225","null","null","139","139","null","null","0.3376","null","null","null","9.493","7.5799","7.6678","null",
"2505551","null","Andre Johnson","WR","IND","WR","IND","null","7.4047","null","null","180","180","null","null","0.1718","null","null","null","9.2307","4.401","2.9107","null",
"2505587","null","Anquan Boldin","WR","SF","WR","SF","null","12.9364","null","null","80","80","null","null","0.108","null","null","null","15.2902","10.046","3.787","null",
"2505629","null","Jason Witten","TE","DAL","TE","DAL","null","12.2135","null","null","91","91","null","null","0.973","null","null","null","14.9234","9.18","5.9348","null",
"2505785","null","Malcom Floyd","WR","SD","WR","SD","null","10.7149","null","null","102","102","null","null","0.1139","null","null","null","12.5064","7.7555","4.0489","null",
"2505790","null","Wes Welker","WR","FA","WR","FA","null","0","null","null","475","874","null","null","0","null","null","null","0","0","null","null",
"2505936","null","Steven Jackson","RB","FA","RB","FA","null","0","null","null","475","873","null","null","0","null","null","null","0","0","null","null",
"2505982","null","Matt Schaub","QB","BAL","QB","BAL","null","0.2281","null","null","444","444","null","null","0.0977","null","null","null","0.4318","-0.122","5.394","null",
"2505996","null","Eli Manning","QB","NYG","QB","NYG","null","18.6826","null","null","20","20","null","null","0.1881","null","null","null","19.8509","17.2016","3.6477","null",
"2506004","null","Jerricho Cotchery","WR","CAR","WR","CAR","null","5.6819","null","null","226","226","null","null","0.2017","null","null","null","8.2984","3.9616","2.5538","null",
"2506053","null","Luke McCown","QB","NO","QB","NO","null","0.1258","null","null","459","459","null","null","0.0962","null","null","null","0.183","0","6.1144","null",
"2506106","null","Larry Fitzgerald","WR","ARI","WR","ARI","null","16.82","null","null","38","38","null","null","0.5271","null","null","null","19.1758","14.7","3.9251","null",
"2506109","null","Ben Roethlisberger","QB","PIT","QB","PIT","null","16.5153","null","null","40","40","null","null","0.0682","null","null","null","20.0523","8.7697","9.0881","null",
"2506121","null","Philip Rivers","QB","SD","QB","SD","null","21.2755","null","null","6","6","null","null","1.131","null","null","null","23.2984","17.7512","6.2295","null",
"2506122","null","Benjamin Watson","TE","NO","TE","NO","null","9.0906","null","null","136","136","null","null","0.7775","null","null","null","10.0503","5.2066","3.5317","null",
"2506147","null","John Kuhn","RB","GB","RB","GB","null","1.6817","null","null","331","331","null","null","0.123","null","null","null","2.6703","0.9","4.2591","null",
"2506149","null","Shaun Suisham","K","PIT","K","PIT","null","0","null","null","475","476","null","null","0","null","null","null","0","0","null","null",
"2506194","null","Nick Novak","K","HOU","K","HOU","null","7.2895","null","null","187","187","null","null","3.444","null","null","null","8.9309","0","6.2821","null",
"2506222","null","Josh Cribbs","WR","FA","WR","FA","null","0","null","null","475","874","null","null","0","null","null","null","0","0","null","null",
"2506264","null","Robbie Gould","K","CHI","K","CHI","null","8.4198","null","null","156","156","null","null","0.1764","null","null","null","10.3389","7.1554","1.999","null",
"2506287","null","Lance Moore","WR","DET","WR","DET","null","5.2541","null","null","238","238","null","null","0.0603","null","null","null","6.6199","2.7381","3.2645","null",
"2506313","null","Nate Washington","WR","HOU","WR","HOU","null","10.6631","null","null","103","103","null","null","0.1356","null","null","null","11.7048","6.1124","2.685","null",
"2506340","null","Alex Smith","QB","KC","QB","KC","null","18.4802","null","null","22","22","null","null","0.3372","null","null","null","19.7374","16.8212","7.8093","null",
"2506341","null","Ronnie Brown","RB","FA","RB","FA","null","0","null","null","475","873","null","null","0","null","null","null","0","0","null","null",
"2506363","null","Aaron Rodgers","QB","GB","QB","GB","null","19.6787","null","null","11","11","null","null","0.4386","null","null","null","21.1005","16.1617","4.6554","null",
"2506364","null","Jason Campbell","QB","FA","QB","FA","null","0","null","null","475","476","null","null","0","null","null","null","0","0","null","null",
"2506366","null","Roddy White","WR","ATL","WR","ATL","null","10.3554","null","null","108","108","null","null","0.4015","null","null","null","14.0415","5.0987","6.0597","null",
"2506369","null","Heath Miller","TE","PIT","TE","PIT","null","8.4707","null","null","154","154","null","null","0.428","null","null","null","9.9533","6.1974","3.3287","null",
"2506386","null","Mike Nugent","K","CIN","K","CIN","null","8.1254","null","null","165","165","null","null","0.2","null","null","null","8.9267","6.4227","2.7837","null",
"2506400","null","Vincent Jackson","WR","TB","WR","TB","null","6.0574","null","null","212","212","null","null","0.1807","null","null","null","13.7838","-0.0689","11.3312","null",
"2506404","null","Frank Gore","RB","IND","RB","IND","null","11.8124","null","null","92","92","null","null","0.3564","null","null","null","13.5736","9.6005","3.9579","null",
"2506410","null","Alex Smith","TE","NO","TE","NO","null","1.0222","null","null","365","365","null","null","0.1358","null","null","null","2.3433","0","2.8867","null",
"2506444","null","Kyle Orton","QB","FA","QB","FA","null","0","null","null","475","476","null","null","0","null","null","null","0","0","null","null",
"2506467","null","Darren Sproles","RB","PHI","RB","PHI","null","0","null","null","475","873","null","null","0","null","null","null","0","0","null","null",
"2506481","null","Dan Orlovsky","QB","DET","QB","DET","null","0.7157","null","null","389","389","null","null","0.1037","null","null","null","1.2817","0","3.9182","null",
"2506546","null","Derek Anderson","QB","CAR","QB","CAR","null","0.4232","null","null","413","413","null","null","0.0267","null","null","null","0.7332","0","5.222","null",
"2506562","null","Matt Cassel","QB","DAL","QB","DAL","null","13.5361","null","null","73","73","null","null","9.1458","null","null","null","16.0781","8.2219","8.1308","null",
"2506581","null","Ryan Fitzpatrick","QB","NYJ","QB","NYJ","null","18.509","null","null","21","21","null","null","0.1883","null","null","null","19.9006","16.094","2.9427","null",
"2506619","null","Daniel Fells","TE","NYG","TE","NYG","null","0","null","null","475","476","null","null","0","null","null","null","0","0","null","null",
"2506677","null","Matt Prater","K","DET","K","DET","null","8.3317","null","null","158","158","null","null","0.1914","null","null","null","10.4734","6.3115","3.268","null",
"2506817","null","Montell Owens","RB","FA","RB","FA","null","0","null","null","475","873","null","null","0","null","null","null","0","0","null","null",
"2506871","null","Fred Jackson","RB","SEA","RB","SEA","null","4.0888","null","null","265","265","null","null","0.097","null","null","null","5.6691","0.35","4.9588","null",
"2506874","null","Reggie Bush","RB","SF","RB","SF","null","5.1883","null","null","241","241","null","null","0.2237","null","null","null","6.8069","4.018","3.6317","null",
"2506885","null","Santonio Holmes","WR","FA","WR","FA","null","0","null","null","475","874","null","null","0","null","null","null","0","0","null","null",
"2506895","null","Kellen Clemens","QB","SD","QB","SD","null","0.733","null","null","388","388","null","null","0.0419","null","null","null","1.1832","0","3.5296","null",
"2506897","null","Devin Hester","WR","ATL","WR","ATL","null","0","null","null","475","874","null","null","0","null","null","null","0","0","null","null",
"2506922","null","Stephen Gostkowski","K","NE","K","NE","null","10.1706","null","null","111","111","null","null","0.4537","null","null","null","11.7601","7.933","9.665","null",
"2507029","null","Eric Weems","WR","ATL","WR","ATL","null","0.487","null","null","405","405","null","null","0.0445","null","null","null","1.3134","0","5.258","null",
"2507141","null","Pierre Thomas","RB","FA","RB","FA","null","0","null","null","475","873","null","null","0","null","null","null","0","0","null","null",
"2507164","null","Adrian Peterson","RB","MIN","RB","MIN","null","17.5396","null","null","30","30","null","null","0.3834","null","null","null","19.2496","15.8394","6.4958","null",
"2507166","null","Ted Ginn","WR","CAR","WR","CAR","null","10.516","null","null","106","106","null","null","0.0937","null","null","null","12.6873","7.81","3.1869","null",
"2507170","null","Zach Miller","TE","FA","TE","FA","null","0.3254","null","null","429","429","null","null","0.0371","null","null","null","0.6332","0","5.7647","null",
"2507182","null","Matt Spaeth","TE","PIT","TE","PIT","null","0.5945","null","null","395","395","null","null","0.0695","null","null","null","1.2273","0","3.8413","null",
"2507183","null","James Jones","WR","GB","WR","GB","null","13.4509","null","null","76","76","null","null","0.286","null","null","null","16.6325","11.02","3.4616","null",
"2507192","null","Michael Bush","RB","FA","RB","FA","null","0","null","null","475","873","null","null","0","null","null","null","0","0","null","null",
"2507218","null","Brent Celek","TE","PHI","TE","PHI","null","0","null","null","475","476","null","null","0","null","null","null","0","0","null","null",
"2507225","null","Nick Folk","K","NYJ","K","NYJ","null","9.1488","null","null","134","134","null","null","0.2504","null","null","null","10.5877","7.602","3.6756","null",
"2507232","null","Mason Crosby","K","GB","K","GB","null","8.5953","null","null","151","151","null","null","0.0786","null","null","null","9.8868","7.0294","4.5174","null",
"2507237","null","Jordan Palmer","QB","FA","QB","FA","null","0","null","null","475","476","null","null","0","null","null","null","0","0","null","null",
"2507278","null","Jackie Battle","RB","FA","RB","FA","null","0","null","null","475","873","null","null","0","null","null","null","0","0","null","null",
"2507282","null","Matt Moore","QB","MIA","QB","MIA","null","0.1352","null","null","455","455","null","null","0.0561","null","null","null","0.222","0","6.1548","null",
"2507374","null","Steven Hauschka","K","SEA","K","SEA","null","9.418","null","null","128","128","null","null","0.0835","null","null","null","10.8362","6.4973","5.5033","null",
"2507401","null","Dan Carpenter","K","BUF","K","BUF","null","0","null","null","475","476","null","null","0","null","null","null","0","0","null","null",
"2507405","null","Matthew Mulligan","TE","BUF","TE","BUF","null","0","null","null","475","476","null","null","0","null","null","null","0","0","null","null",
"2507428","null","Mike Tolbert","RB","CAR","RB","CAR","null","4.7839","null","null","248","248","null","null","0.0665","null","null","null","5.4478","2.9509","3.4016","null",
"2507463","null","Connor Barth","K","TB","K","TB","null","7.3223","null","null","185","185","null","null","0.5031","null","null","null","8.8315","0","8.6299","null",
"2507486","null","Kellen Davis","TE","NYJ","TE","NYJ","null","1.1419","null","null","359","359","null","null","0.0928","null","null","null","2.072","0.01","3.1836","null",
"2507585","null","Will Taufoou","RB","FA","RB","FA","null","0","null","null","475","873","null","null","0","null","null","null","0","0","null","null",
"2507596","null","Marcus Thigpen","RB","FA","RB","FA","null","0","null","null","475","873","null","null","0","null","null","null","0","0","null","null",
"2507596","null","Marcus Thigpen","WR","FA","WR","FA","null","0","null","null","475","874","null","null","0","null","null","null","0","0","null","null",
"2507737","null","Darrel Young","RB","WAS","RB","WAS","null","0","null","null","475","873","null","null","0","null","null","null","0","0","null","null",
"2507763","null","Mike Wallace","WR","MIN","WR","MIN","null","12.7625","null","null","82","82","null","null","0.3744","null","null","null","16.5551","9.6399","4.8244","null",
"2507779","null","Donald Brown","RB","SD","RB","SD","null","0.9875","null","null","366","366","null","null","0.0496","null","null","null","1.9798","0","1.8994","null",
"2507828","null","Logan Paulsen","TE","WAS","TE","WAS","null","0","null","null","475","476","null","null","0","null","null","null","0","0","null","null",
"2507855","null","Victor Cruz","WR","NYG","WR","NYG","null","5.4189","null","null","233","233","null","null","0.0233","null","null","null","13.3398","-0.1328","14.5541","null",
"2507883","null","Jeff Cumberland","TE","NYJ","TE","NYJ","null","2.8202","null","null","301","301","null","null","0.1618","null","null","null","4.6887","0.19","4.7566","null",
"2507884","null","David Nelson","WR","PIT","WR","PIT","null","0","null","null","475","874","null","null","0","null","null","null","0","0","null","null",
"2507897","null","Alfonso Smith","RB","FA","RB","FA","null","0","null","null","475","873","null","null","0","null","null","null","0","0","null","null",
"2507902","null","Marlon Moore","WR","CLE","WR","CLE","null","0.244","null","null","439","439","null","null","0.0065","null","null","null","0.5437","0","5.7322","null",
"2507999","null","Chris Ivory","RB","NYJ","RB","NYJ","null","13.9783","null","null","69","69","null","null","0.6372","null","null","null","15.8075","11.13","4.7828","null",
"2508020","null","Richie Brockel","TE","CAR","TE","CAR","null","0","null","null","475","476","null","null","0","null","null","null","0","0","null","null",
"2508051","null","John Conner","RB","FA","RB","FA","null","0","null","null","475","873","null","null","0","null","null","null","0","0","null","null",
"2508061","null","Antonio Brown","WR","PIT","WR","PIT","null","20.6976","null","null","7","7","null","null","1.0961","null","null","null","23.6055","13.66","5.4798","null",
"2508096","null","Tyler Clutts","RB","DAL","RB","DAL","null","0.5451","null","null","398","398","null","null","0.0488","null","null","null","0.9018","0.03","5.8651","null",
"2508097","null","Andrew Hawkins","WR","CLE","WR","CLE","null","7.2897","null","null","186","186","null","null","0.1546","null","null","null","8.2418","5.9616","3.6607","null",
"2508101","null","James Develin","RB","NE","RB","NE","null","0","null","null","475","873","null","null","0","null","null","null","0","0","null","null",
"2508112","null","Rob Housler","TE","CLE","TE","CLE","null","1.3025","null","null","350","350","null","null","0.0869","null","null","null","2.6039","0.05","2.7234","null",
"2508115","null","Vincent Brown","WR","FA","WR","FA","null","0","null","null","475","874","null","null","0","null","null","null","0","0","null","null",
"2508123","null","T.J. Yates","QB","FA","QB","FA","null","0.3324","null","null","428","428","null","null","0.0439","null","null","null","0.58","0","5.0867","null",
"2508137","null","Ryan Taylor","TE","FA","TE","FA","null","0","null","null","475","476","null","null","0","null","null","null","0","0","null","null",
"2527672","null","Will Tukuafu","RB","SEA","RB","SEA","null","0.0599","null","null","462","462","null","null","0.0071","null","null","null","0.1336","0","7.8182","null",
"2528181","null","Bryan Walters","WR","JAC","WR","JAC","null","0","null","null","475","874","null","null","0","null","null","null","0","0","null","null",
"2530515","null","Chris Hogan","WR","BUF","WR","BUF","null","0","null","null","475","874","null","null","0","null","null","null","0","0","null","null",
"2530516","null","Robert Hughes","RB","FA","RB","FA","null","0","null","null","475","873","null","null","0","null","null","null","0","0","null","null",
"2530575","null","Drew Davis","WR","FA","WR","FA","null","0","null","null","475","874","null","null","0","null","null","null","0","0","null","null",
"2530598","null","Jeremy Ross","WR","BAL","WR","BAL","null","2.1475","null","null","323","323","null","null","0.1547","null","null","null","2.8168","0.6","5.004","null",
"2530660","null","Kamar Aiken","WR","BAL","WR","BAL","null","8.1957","null","null","160","160","null","null","0.1257","null","null","null","10.3875","3.0065","3.9642","null",
"2530690","null","DuJuan Harris","RB","FA","RB","FA","null","0","null","null","475","873","null","null","0","null","null","null","0","0","null","null",
"2530699","null","Henry Hynoski","RB","FA","RB","FA","null","0","null","null","475","873","null","null","0","null","null","null","0","0","null","null",
"2530700","null","Dontrelle Inman","WR","SD","WR","SD","null","2.1568","null","null","322","322","null","null","0.0858","null","null","null","3.354","0.25","4.3897","null",
"2530713","null","Jeff Maehl","WR","FA","WR","FA","null","0","null","null","475","874","null","null","0","null","null","null","0","0","null","null",
"2530720","null","Joseph Morgan","WR","NO","WR","NO","null","0","null","null","475","874","null","null","0","null","null","null","0","0","null","null",
"2530747","null","Doug Baldwin","WR","SEA","WR","SEA","null","11.3058","null","null","96","96","null","null","0.2677","null","null","null","13.5256","8.1654","4.1519","null",
"2530754","null","Brett Brackett","TE","FA","TE","FA","null","0","null","null","475","476","null","null","0","null","null","null","0","0","null","null",
"2530763","null","Patrick DiMarco","RB","ATL","RB","ATL","null","0.8138","null","null","382","382","null","null","0.0214","null","null","null","1.4219","0.03","4.6191","null",
"2530959","null","Marcus Harris","WR","NYG","WR","NYG","null","0","null","null","475","874","null","null","0","null","null","null","0","0","null","null",
"2530990","null","Phillip Tanner","RB","FA","RB","FA","null","0","null","null","475","873","null","null","0","null","null","null","0","0","null","null",
"2531049","null","Chris Matthews","WR","SEA","WR","SEA","null","3.0038","null","null","293","293","null","null","0.1329","null","null","null","4.2743","1.32","5.3675","null",
"2531218","null","Chase Reynolds","RB","STL","RB","STL","null","0.156","null","null","452","452","null","null","0.0995","null","null","null","0.3693","0","6.6141","null",
"2531332","null","Terrelle Pryor","QB","FA","QB","FA","null","0","null","null","475","476","null","null","0","null","null","null","0","0","null","null",
"2531332","null","Terrelle Pryor","WR","FA","WR","FA","null","0","null","null","475","874","null","null","0","null","null","null","0","0","null","null",
"2532790","null","Travis Benjamin","WR","CLE","WR","CLE","null","13.7123","null","null","70","70","null","null","0.2354","null","null","null","15.3829","10.2669","3.3373","null",
"2532797","null","Brandon Bolden","RB","NE","RB","NE","null","0.626","null","null","394","394","null","null","0.0785","null","null","null","1.3648","0","4.6856","null",
"2532799","null","Jarrett Boykin","WR","FA","WR","FA","null","0","null","null","475","874","null","null","0","null","null","null","0","0","null","null",
"2532807","null","Ryan Broyles","WR","FA","WR","FA","null","0","null","null","475","874","null","null","0","null","null","null","0","0","null","null",
"2532809","null","LaRon Byrd","WR","FA","WR","FA","null","0","null","null","475","874","null","null","0","null","null","null","0","0","null","null",
"2532820","null","Kirk Cousins","QB","WAS","QB","WAS","null","0","null","null","475","476","null","null","0","null","null","null","0","0","null","null",
"2532823","null","Juron Criner","WR","FA","WR","FA","null","0","null","null","475","874","null","null","0","null","null","null","0","0","null","null",
"2532835","null","Rhett Ellison","TE","MIN","TE","MIN","null","2.3623","null","null","315","315","null","null","0.1349","null","null","null","3.6116","0.96","5.0281","null",
"2532838","null","Coby Fleener","TE","IND","TE","IND","null","7.2797","null","null","188","188","null","null","0.3933","null","null","null","8.264","4.4509","3.2949","null",
"2532841","null","Michael Floyd","WR","ARI","WR","ARI","null","9.1761","null","null","133","133","null","null","0.11","null","null","null","9.95","7.0884","3.7875","null",
"2532842","null","Nick Foles","QB","STL","QB","STL","null","15.2753","null","null","54","54","null","null","0.1482","null","null","null","18.3085","11.8579","6.569","null",
"2532850","null","T.J. Graham","WR","NO","WR","NO","null","0","null","null","475","874","null","null","0","null","null","null","0","0","null","null",
"2532851","null","Cyrus Gray","RB","FA","RB","FA","null","0","null","null","475","873","null","null","0","null","null","null","0","0","null","null",
"2532853","null","Ladarius Green","TE","SD","TE","SD","null","10.9851","null","null","101","101","null","null","1.4906","null","null","null","14.8005","6.93","8.3193","null",
"2532862","null","Junior Hemingway","WR","FA","WR","FA","null","0","null","null","475","874","null","null","0","null","null","null","0","0","null","null",
"2532864","null","Dan Herron","RB","BUF","RB","BUF","null","0","null","null","475","873","null","null","0","null","null","null","0","0","null","null",
"2532865","null","T.Y. Hilton","WR","IND","WR","IND","null","15.6754","null","null","48","48","null","null","0.3394","null","null","null","16.8149","11.65","3.2789","null",
"2532876","null","A.J. Jenkins","WR","FA","WR","FA","null","0","null","null","475","874","null","null","0","null","null","null","0","0","null","null",
"2532884","null","Marvin Jones","WR","CIN","WR","CIN","null","11.0865","null","null","98","98","null","null","0.0978","null","null","null","11.4375","9.512","3.1882","null",
"2532887","null","Jermaine Kearse","WR","SEA","WR","SEA","null","7.9693","null","null","168","168","null","null","0.6221","null","null","null","9.0754","5.4221","3.3778","null",
"2532888","null","Case Keenum","QB","STL","QB","STL","null","0.89","null","null","377","377","null","null","0.0859","null","null","null","1.5614","-0.0689","3.6687","null",
