playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
"2495347","null","Lee Smith","TE","OAK","TE","OAK","null","1.4176","null","null","400","66","null","null","0.1247","null","null","null","2.3529","0.45","1.4853","null",
"2495353","null","Julius Thomas","TE","JAC","TE","JAC","null","0","null","null","535","99","null","null","0","null","null","null","0","0","null","null",
"2495425","null","Scott Tolzien","QB","GB","QB","GB","null","0.5762","null","null","470","48","null","null","0.064","null","null","null","1.0883","0.048","3.9821","null",
"2495438","null","Kyle Rudolph","TE","MIN","TE","MIN","null","10.0613","null","null","130","13","null","null","0.0802","null","null","null","13.1777","7.795","6.3812","null",
"2495441","null","Blaine Gabbert","QB","SF","QB","SF","null","0.575","null","null","471","49","null","null","0.1441","null","null","null","1.0854","0","3.9443","null",
"2495443","null","Ryan Mallett","QB","HOU","QB","HOU","null","4.3929","null","null","303","34","null","null","2.8839","null","null","null","7.4338","-0.1303","7.9382","null",
"2495448","null","Randall Cobb","WR","GB","WR","GB","null","17.2838","null","null","23","5","null","null","0.3433","null","null","null","18.8092","14.3","5.5213","null",
"2495449","null","Tandon Doss","WR","FA","WR","FA","null","0","null","null","535","166","null","null","0","null","null","null","0","0","null","null",
"2495450","null","A.J. Green","WR","CIN","WR","CIN","null","16.9736","null","null","29","6","null","null","0.4714","null","null","null","18.7422","14.92","5.9766","null",
"2495453","null","Andre Holmes","WR","OAK","WR","OAK","null","4.0302","null","null","311","104","null","null","0.4401","null","null","null","5.8645","1.43","5.0027","null",
"2495454","null","Julio Jones","WR","ATL","WR","ATL","null","20.1312","null","null","7","3","null","null","2.3708","null","null","null","21.7452","17.6083","6.4501","null",
"2495455","null","Cam Newton","QB","CAR","QB","CAR","null","19.0641","null","null","11","7","null","null","0.3985","null","null","null","20.2875","16.8655","2.1817","null",
"2495459","null","Torrey Smith","WR","SF","WR","SF","null","11.5521","null","null","99","38","null","null","0.2613","null","null","null","13.4587","8.5235","3.2073","null",
"2495461","null","Shaun Draughn","RB","CLE","RB","CLE","null","1.4151","null","null","401","99","null","null","0.0565","null","null","null","2.2081","0.0216","6.8984","null",
"2495466","null","Mark Ingram","RB","NO","RB","NO","null","14.5826","null","null","55","10","null","null","1.0983","null","null","null","16.2863","12.452","5.8037","null",
"2495467","null","Taiwan Jones","RB","OAK","RB","OAK","null","2.2978","null","null","362","88","null","null","0.1496","null","null","null","3.277","0.512","5.2558","null",
"2495468","null","Mikel Leshoure","RB","FA","RB","FA","null","0","null","null","535","142","null","null","0","null","null","null","0","0","null","null",
"2495469","null","Dion Lewis","RB","NE","RB","NE","null","7.8414","null","null","190","45","null","null","0.2226","null","null","null","10.3142","3.0246","5.025","null",
"2495470","null","Stevan Ridley","RB","NYJ","RB","NYJ","null","0","null","null","535","142","null","null","0","null","null","null","0","0","null","null",
"2495471","null","Jacquizz Rodgers","RB","CHI","RB","CHI","null","4.2012","null","null","307","68","null","null","0.107","null","null","null","5.566","2.1799","3.8175","null",
"2495472","null","Jordan Todman","RB","FA","RB","FA","null","0.8824","null","null","439","117","null","null","0.0156","null","null","null","1.3808","0","5.2576","null",
"2495473","null","Shane Vereen","RB","NYG","RB","NYG","null","10.3709","null","null","121","34","null","null","0.0656","null","null","null","12.3189","8.25","4.2736","null",
"2495474","null","Ryan Williams","RB","DAL","RB","DAL","null","0","null","null","535","142","null","null","0","null","null","null","0","0","null","null",
"2495558","null","Dwayne Bowe","WR","CLE","WR","CLE","null","5.7325","null","null","255","82","null","null","0.0129","null","null","null","11.9772","0","12.6699","null",
"2495560","null","Ahmad Bradshaw","RB","FA","RB","FA","null","0","null","null","535","142","null","null","0","null","null","null","0","0","null","null",
"2495573","null","Scott Chandler","TE","NE","TE","NE","null","4.466","null","null","299","39","null","null","0.198","null","null","null","5.0804","3.79","3.8252","null",
"2495620","null","Clark Harris","TE","CIN","TE","CIN","null","0","null","null","535","99","null","null","0","null","null","null","0","0","null","null",
"2495647","null","Calvin Johnson","WR","DET","WR","DET","null","16.9074","null","null","31","7","null","null","0.8433","null","null","null","18.7664","15.02","5.9772","null",
"2495651","null","Jacoby Jones","WR","SD","WR","SD","null","1.7516","null","null","385","132","null","null","0.1534","null","null","null","3.1539","0.2828","5.2715","null",
"2495660","null","Brian Leonard","RB","FA","RB","FA","null","0","null","null","535","142","null","null","0","null","null","null","0","0","null","null",
"2495663","null","Marshawn Lynch","RB","SEA","RB","SEA","null","16.7708","null","null","33","4","null","null","1.0584","null","null","null","18.2901","14.2697","7.0527","null",
"2495676","null","Robert Meachem","WR","FA","WR","FA","null","0","null","null","535","166","null","null","0","null","null","null","0","0","null","null",
"2495700","null","Greg Olsen","TE","CAR","TE","CAR","null","12.5856","null","null","79","7","null","null","1.0954","null","null","null","14.3066","11.14","6.0323","null",
"2495724","null","Dante Rosario","TE","FA","TE","FA","null","0","null","null","535","99","null","null","0","null","null","null","0","0","null","null",
"2495748","null","Drew Stanton","QB","ARI","QB","ARI","null","1.125","null","null","419","39","null","null","0.248","null","null","null","2.1181","0.0141","2.0058","null",
"2495801","null","Miles Austin","WR","PHI","WR","PHI","null","2.1884","null","null","365","120","null","null","0.0553","null","null","null","4.0562","0.88","5.2705","null",
"2495802","null","Jason Avant","WR","KC","WR","KC","null","2.8095","null","null","347","117","null","null","0.1048","null","null","null","3.8955","1.36","5.11","null",
"2495821","null","Marques Colston","WR","NO","WR","NO","null","11.9511","null","null","91","35","null","null","0.1588","null","null","null","14.4466","9.33","4.5496","null",
"2495824","null","Jay Cutler","QB","CHI","QB","CHI","null","17.2753","null","null","24","17","null","null","0.0967","null","null","null","18.4998","15.0995","3.4844","null",
"2495825","null","Owen Daniels","TE","DEN","TE","DEN","null","7.3541","null","null","206","24","null","null","0.2172","null","null","null","9.0844","4.37","5.2445","null",
"2495826","null","Vernon Davis","TE","SF","TE","SF","null","8.1146","null","null","182","21","null","null","0.3802","null","null","null","8.4069","6.0784","3.6685","null",
"2495835","null","Anthony Fasano","TE","TEN","TE","TEN","null","2.7186","null","null","350","52","null","null","0.0149","null","null","null","3.4456","1.06","4.2188","null",
"2495838","null","Bruce Gradkowski","QB","PIT","QB","PIT","null","0","null","null","535","67","null","null","0","null","null","null","0","0","null","null",
"2495843","null","Derek Hagan","WR","FA","WR","FA","null","0","null","null","535","166","null","null","0","null","null","null","0","0","null","null",
"2495863","null","Tarvaris Jackson","QB","SEA","QB","SEA","null","0.0268","null","null","529","66","null","null","0.0268","null","null","null","0.0372","0","5.5138","null",
"2495867","null","Greg Jennings","WR","MIA","WR","MIA","null","7.2205","null","null","209","69","null","null","0.1652","null","null","null","7.9741","5.69","3.2743","null",
"2495888","null","Marcedes Lewis","TE","JAC","TE","JAC","null","4.6563","null","null","293","37","null","null","0.1218","null","null","null","5.5702","3.6079","2.8833","null",
"2495893","null","Brandon Marshall","WR","NYJ","WR","NYJ","null","14.3601","null","null","56","17","null","null","0.3608","null","null","null","16.1","12.4697","5.0359","null",
"2495966","null","Delanie Walker","TE","TEN","TE","TEN","null","9.7292","null","null","138","16","null","null","0.7322","null","null","null","11.7117","7.2","5.2467","null",
"2495967","null","Leon Washington","RB","FA","RB","FA","null","0","null","null","535","142","null","null","0","null","null","null","0","0","null","null",
"2495974","null","Charlie Whitehurst","QB","TEN","QB","TEN","null","0.2626","null","null","500","55","null","null","0.0313","null","null","null","0.5338","0","4.3214","null",
"2495979","null","DeAngelo Williams","RB","PIT","RB","PIT","null","11.6588","null","null","95","21","null","null","0.131","null","null","null","13.4646","7.6653","6.8746","null",
"2499248","null","Kris Durham","WR","FA","WR","FA","null","0","null","null","535","166","null","null","0","null","null","null","0","0","null","null",
"2499255","null","Richard Gordon","TE","FA","TE","FA","null","0","null","null","535","99","null","null","0","null","null","null","0","0","null","null",
"2499277","null","David Ausberry","TE","DET","TE","DET","null","0","null","null","535","99","null","null","0","null","null","null","0","0","null","null",
"2500351","null","Phil Dawson","K","SF","K","SF","null","9.4189","null","null","143","4","null","null","0.151","null","null","null","10.7641","7.5746","2.4678","null",
"2501078","null","Matt Hasselbeck","QB","IND","QB","IND","null","0.7208","null","null","450","42","null","null","0.0639","null","null","null","1.4086","-0.1379","2.7967","null",
"2501863","null","Peyton Manning","QB","DEN","QB","DEN","null","17.2938","null","null","22","16","null","null","0.0533","null","null","null","18.5027","14.95","3.1174","null",
"2503471","null","Adam Vinatieri","K","IND","K","IND","null","9.4528","null","null","142","3","null","null","0.1061","null","null","null","10.8588","7.9921","4.8614","null",
"2504162","null","Shayne Graham","K","FA","K","FA","null","0","null","null","535","33","null","null","0","null","null","null","0","0","null","null",
"2504211","null","Tom Brady","QB","NE","QB","NE","null","16.9703","null","null","30","22","null","null","0.6698","null","null","null","18.3046","14.04","4.0593","null",
"2504257","null","Sebastian Janikowski","K","OAK","K","OAK","null","7.7182","null","null","193","24","null","null","0.1851","null","null","null","8.3988","7.2051","6.926","null",
"2504343","null","Jay Feely","K","FA","K","FA","null","0","null","null","535","33","null","null","0","null","null","null","0","0","null","null",
"2504531","null","Michael Vick","QB","PIT","QB","PIT","null","0.6086","null","null","465","47","null","null","0.033","null","null","null","1.0869","-0.1379","3.434","null",
"2504595","null","Steve Smith","WR","BAL","WR","BAL","null","13.3286","null","null","67","24","null","null","0.182","null","null","null","14.1019","11.66","5.1281","null",
"2504743","null","Santana Moss","WR","FA","WR","FA","null","0","null","null","535","166","null","null","0","null","null","null","0","0","null","null",
"2504747","null","Reggie Wayne","WR","NE","WR","NE","null","0","null","null","535","166","null","null","0","null","null","null","0","0","null","null",
"2504775","null","Drew Brees","QB","NO","QB","NO","null","21.7878","null","null","3","2","null","null","1.8002","null","null","null","22.8721","20.262","6.2048","null",
"2504797","null","Matt Bryant","K","ATL","K","ATL","null","9.5859","null","null","140","2","null","null","0.1501","null","null","null","10.5828","8.8516","5.6234","null",
"2504833","null","Shaun Hill","QB","MIN","QB","MIN","null","0.8019","null","null","445","41","null","null","0.1067","null","null","null","1.4985","0.0141","3.1555","null",
"2504941","null","Billy Cundiff","K","FA","K","FA","null","0","null","null","535","33","null","null","0","null","null","null","0","0","null","null",
"2505076","null","Josh McCown","QB","CLE","QB","CLE","null","6.3104","null","null","236","33","null","null","3.3374","null","null","null","10.6913","0","11.9643","null",
"2505245","null","Carson Palmer","QB","ARI","QB","ARI","null","17.9302","null","null","18","12","null","null","0.2018","null","null","null","19.1901","16.532","4.4769","null",
"2505299","null","Antonio Gates","TE","SD","TE","SD","null","0","null","null","535","99","null","null","0","null","null","null","0","0","null","null",
"2505310","null","Kassim Osgood","WR","FA","WR","FA","null","0","null","null","535","166","null","null","0","null","null","null","0","0","null","null",
"2505354","null","Tony Romo","QB","DAL","QB","DAL","null","19.7272","null","null","8","4","null","null","0.3519","null","null","null","21.442","17.844","5.3308","null",
"2505459","null","Josh Brown","K","NYG","K","NYG","null","9.1231","null","null","150","8","null","null","0.2878","null","null","null","9.8418","8.2409","5.8973","null",
"2505551","null","Andre Johnson","WR","IND","WR","IND","null","13.094","null","null","70","26","null","null","0.2596","null","null","null","14.8886","10.87","4.4725","null",
"2505587","null","Anquan Boldin","WR","SF","WR","SF","null","13.6763","null","null","60","21","null","null","0.1435","null","null","null","15.414","11.82","3.936","null",
"2505629","null","Jason Witten","TE","DAL","TE","DAL","null","13.4697","null","null","64","3","null","null","0.4029","null","null","null","16.0238","11.781","6.6477","null",
"2505785","null","Malcom Floyd","WR","SD","WR","SD","null","9.6693","null","null","139","52","null","null","0.531","null","null","null","11.1106","7.371","1.9937","null",
"2505790","null","Wes Welker","WR","FA","WR","FA","null","0","null","null","535","166","null","null","0","null","null","null","0","0","null","null",
"2505936","null","Steven Jackson","RB","FA","RB","FA","null","0","null","null","535","142","null","null","0","null","null","null","0","0","null","null",
"2505982","null","Matt Schaub","QB","BAL","QB","BAL","null","0.1611","null","null","515","59","null","null","0.0304","null","null","null","0.3088","-0.006","4.9869","null",
"2505996","null","Eli Manning","QB","NYG","QB","NYG","null","18.2601","null","null","14","10","null","null","0.3177","null","null","null","19.5404","15.37","4.0404","null",
"2506004","null","Jerricho Cotchery","WR","CAR","WR","CAR","null","7.3815","null","null","205","66","null","null","0.0628","null","null","null","8.7064","5.2148","1.6097","null",
"2506053","null","Luke McCown","QB","NO","QB","NO","null","0.1897","null","null","512","58","null","null","0.0399","null","null","null","0.3866","-0.01","4.68","null",
"2506063","null","Josh Scobee","K","PIT","K","PIT","null","8.7341","null","null","156","10","null","null","0.0107","null","null","null","9.8527","7.5882","2.1338","null",
"2506106","null","Larry Fitzgerald","WR","ARI","WR","ARI","null","13.8799","null","null","58","19","null","null","0.1043","null","null","null","15.6817","12.18","4.9139","null",
"2506109","null","Ben Roethlisberger","QB","PIT","QB","PIT","null","18.5103","null","null","13","9","null","null","0.4029","null","null","null","19.1335","17.7086","4.8296","null",
"2506121","null","Philip Rivers","QB","SD","QB","SD","null","16.9994","null","null","28","21","null","null","0.3271","null","null","null","17.901","15.38","3.3107","null",
"2506122","null","Benjamin Watson","TE","NO","TE","NO","null","7.8021","null","null","191","22","null","null","0.2917","null","null","null","9.1804","4.5967","4.4401","null",
"2506147","null","John Kuhn","RB","GB","RB","GB","null","1.2818","null","null","409","104","null","null","0.1377","null","null","null","1.731","0.6957","7.8166","null",
"2506149","null","Shaun Suisham","K","PIT","K","PIT","null","0","null","null","535","33","null","null","0","null","null","null","0","0","null","null",
"2506194","null","Nick Novak","K","FA","K","FA","null","0","null","null","535","33","null","null","0","null","null","null","0","0","null","null",
"2506222","null","Josh Cribbs","WR","FA","WR","FA","null","0","null","null","535","166","null","null","0","null","null","null","0","0","null","null",
"2506264","null","Robbie Gould","K","CHI","K","CHI","null","7.9018","null","null","186","23","null","null","0.216","null","null","null","9.6708","6.1505","2.647","null",
"2506287","null","Lance Moore","WR","DET","WR","DET","null","2.0415","null","null","373","124","null","null","0.1154","null","null","null","3.2804","-0.0027","3.8799","null",
"2506313","null","Nate Washington","WR","HOU","WR","HOU","null","8.2857","null","null","176","57","null","null","0.0381","null","null","null","9.719","5.4638","2.0733","null",
"2506340","null","Alex Smith","QB","KC","QB","KC","null","17.1514","null","null","26","19","null","null","0.1262","null","null","null","18.4684","15.22","3.5127","null",
"2506341","null","Ronnie Brown","RB","FA","RB","FA","null","0","null","null","535","142","null","null","0","null","null","null","0","0","null","null",
"2506363","null","Aaron Rodgers","QB","GB","QB","GB","null","19.6193","null","null","9","5","null","null","0.5215","null","null","null","20.8774","18.19","5.6513","null",
"2506364","null","Jason Campbell","QB","FA","QB","FA","null","0","null","null","535","67","null","null","0","null","null","null","0","0","null","null",
"2506366","null","Roddy White","WR","ATL","WR","ATL","null","13.4414","null","null","65","23","null","null","0.1776","null","null","null","15.3849","11.49","4.1026","null",
"2506369","null","Heath Miller","TE","PIT","TE","PIT","null","11.6368","null","null","97","8","null","null","0.407","null","null","null","12.924","8.3871","4.8408","null",
"2506386","null","Mike Nugent","K","CIN","K","CIN","null","8.9366","null","null","153","9","null","null","0.2065","null","null","null","10.0588","7.4323","2.9778","null",
"2506400","null","Vincent Jackson","WR","TB","WR","TB","null","12.5447","null","null","80","30","null","null","0.3345","null","null","null","13.8598","11.4169","4.7805","null",
"2506404","null","Frank Gore","RB","IND","RB","IND","null","12.1649","null","null","86","17","null","null","0.1165","null","null","null","14.2559","9.33","5.3082","null",
"2506410","null","Alex Smith","TE","NO","TE","NO","null","1.0983","null","null","422","72","null","null","0.0194","null","null","null","1.951","0","1.955","null",
"2506444","null","Kyle Orton","QB","FA","QB","FA","null","0","null","null","535","67","null","null","0","null","null","null","0","0","null","null",
"2506467","null","Darren Sproles","RB","PHI","RB","PHI","null","10.9328","null","null","110","27","null","null","0.1089","null","null","null","11.1462","9.92","5.4996","null",
"2506481","null","Dan Orlovsky","QB","DET","QB","DET","null","0.2797","null","null","496","54","null","null","0.0184","null","null","null","0.5701","-0.01","4.2298","null",
"2506546","null","Derek Anderson","QB","CAR","QB","CAR","null","0.4125","null","null","485","51","null","null","0.0409","null","null","null","0.7603","0.0141","4.4305","null",
"2506562","null","Matt Cassel","QB","FA","QB","FA","null","0.1029","null","null","521","63","null","null","0.0461","null","null","null","0.1435","0","5.3552","null",
"2506581","null","Ryan Fitzpatrick","QB","NYJ","QB","NYJ","null","15.7773","null","null","43","26","null","null","0.9139","null","null","null","17.9553","13.522","4.4285","null",
"2506619","null","Daniel Fells","TE","NYG","TE","NYG","null","3.8977","null","null","316","42","null","null","0.083","null","null","null","4.5301","1.3667","2.7357","null",
"2506677","null","Matt Prater","K","DET","K","DET","null","8.3193","null","null","174","19","null","null","0.0363","null","null","null","10.2416","5.8793","3.5313","null",
"2506817","null","Montell Owens","RB","FA","RB","FA","null","0","null","null","535","142","null","null","0","null","null","null","0","0","null","null",
"2506871","null","Fred Jackson","RB","SEA","RB","SEA","null","6.0886","null","null","245","53","null","null","0.4042","null","null","null","9.6036","3.2044","6.6369","null",
"2506874","null","Reggie Bush","RB","SF","RB","SF","null","3.2514","null","null","333","80","null","null","0.2921","null","null","null","4.9545","0","3.6537","null",
"2506885","null","Santonio Holmes","WR","FA","WR","FA","null","0","null","null","535","166","null","null","0","null","null","null","0","0","null","null",
"2506895","null","Kellen Clemens","QB","SD","QB","SD","null","0.4034","null","null","486","52","null","null","0.0937","null","null","null","0.6982","0","4.5159","null",
"2506897","null","Devin Hester","WR","ATL","WR","ATL","null","3.4364","null","null","330","108","null","null","0.2241","null","null","null","4.2533","2.4449","4.7503","null",
"2506922","null","Stephen Gostkowski","K","NE","K","NE","null","8.7261","null","null","157","11","null","null","0.0247","null","null","null","10.3379","6.7003","5.6239","null",
"2507029","null","Eric Weems","WR","ATL","WR","ATL","null","0.5623","null","null","472","147","null","null","0.0329","null","null","null","1.1427","0","6.3657","null",
"2507141","null","Pierre Thomas","RB","FA","RB","FA","null","0","null","null","535","142","null","null","0","null","null","null","0","0","null","null",
"2507164","null","Adrian Peterson","RB","MIN","RB","MIN","null","15.5504","null","null","45","6","null","null","0.5197","null","null","null","16.3403","13.74","6.9316","null",
"2507166","null","Ted Ginn","WR","CAR","WR","CAR","null","6.305","null","null","238","79","null","null","0.2216","null","null","null","8.3277","1.2397","4.5619","null",
"2507170","null","Zach Miller","TE","FA","TE","FA","null","0.4909","null","null","477","87","null","null","0.0535","null","null","null","0.7564","0","6.0912","null",
"2507182","null","Matt Spaeth","TE","PIT","TE","PIT","null","1.7167","null","null","386","64","null","null","0.1963","null","null","null","2.8586","0.17","4.5204","null",
"2507183","null","James Jones","WR","NYG","WR","NYG","null","11.0422","null","null","108","41","null","null","0.3933","null","null","null","12.5711","9.54","3.1038","null",
"2507192","null","Michael Bush","RB","FA","RB","FA","null","0","null","null","535","142","null","null","0","null","null","null","0","0","null","null",
"2507218","null","Brent Celek","TE","PHI","TE","PHI","null","5.2089","null","null","275","31","null","null","0.1913","null","null","null","6.3498","3.8559","1.7531","null",
"2507225","null","Nick Folk","K","NYJ","K","NYJ","null","8.2111","null","null","180","22","null","null","0.4011","null","null","null","10.0058","6.3721","3.826","null",
"2507232","null","Mason Crosby","K","GB","K","GB","null","8.6015","null","null","162","15","null","null","0.1349","null","null","null","9.221","7.118","6.3152","null",
"2507237","null","Jordan Palmer","QB","FA","QB","FA","null","0","null","null","535","67","null","null","0","null","null","null","0","0","null","null",
"2507278","null","Jackie Battle","RB","FA","RB","FA","null","0","null","null","535","142","null","null","0","null","null","null","0","0","null","null",
"2507282","null","Matt Moore","QB","MIA","QB","MIA","null","0.1385","null","null","517","60","null","null","0.0184","null","null","null","0.2504","0","5.0647","null",
"2507374","null","Steven Hauschka","K","SEA","K","SEA","null","8.4829","null","null","169","16","null","null","0.0721","null","null","null","10.2077","7.0791","5.3721","null",
"2507401","null","Dan Carpenter","K","BUF","K","BUF","null","9.2614","null","null","147","6","null","null","0.1142","null","null","null","10.4725","7.3881","2.4796","null",
"2507405","null","Matthew Mulligan","TE","BUF","TE","BUF","null","0.4618","null","null","481","88","null","null","0.0693","null","null","null","0.7901","0.03","5.4527","null",
"2507428","null","Mike Tolbert","RB","CAR","RB","CAR","null","4.1154","null","null","308","69","null","null","0.1063","null","null","null","4.7783","1.378","3.1818","null",
"2507463","null","Connor Barth","K","TB","K","TB","null","0","null","null","535","33","null","null","0","null","null","null","0","0","null","null",
"2507486","null","Kellen Davis","TE","NYJ","TE","NYJ","null","1.8368","null","null","379","63","null","null","0.1668","null","null","null","2.9029","0.798","5.5375","null",
"2507585","null","Will Taufoou","RB","FA","RB","FA","null","0","null","null","535","142","null","null","0","null","null","null","0","0","null","null",
"2507596","null","Marcus Thigpen","RB","BUF","RB","BUF","null","0.139","null","null","516","136","null","null","0.0741","null","null","null","0.2479","0","8.0052","null",
"2507596","null","Marcus Thigpen","WR","BUF","WR","BUF","null","0","null","null","535","166","null","null","0","null","null","null","0.2479","0","7.0942","null",
"2507737","null","Darrel Young","RB","WAS","RB","WAS","null","2.0299","null","null","374","90","null","null","0.054","null","null","null","2.8469","1.14","6.6426","null",
"2507763","null","Mike Wallace","WR","MIN","WR","MIN","null","12.7981","null","null","76","28","null","null","0.1854","null","null","null","14.3816","11.17","4.1911","null",
"2507779","null","Donald Brown","RB","SD","RB","SD","null","1.484","null","null","398","98","null","null","0.0964","null","null","null","3.0854","0","2.3716","null",
"2507828","null","Logan Paulsen","TE","WAS","TE","WAS","null","0","null","null","535","99","null","null","0","null","null","null","0","0","null","null",
"2507855","null","Victor Cruz","WR","NYG","WR","NYG","null","5.676","null","null","260","85","null","null","0.0224","null","null","null","11.9153","-0.1023","17.687","null",
"2507883","null","Jeff Cumberland","TE","NYJ","TE","NYJ","null","4.8453","null","null","290","35","null","null","0.0984","null","null","null","6.2823","0.22","5.4646","null",
"2507884","null","David Nelson","WR","PIT","WR","PIT","null","0","null","null","535","166","null","null","0","null","null","null","0","0","null","null",
"2507897","null","Alfonso Smith","RB","FA","RB","FA","null","0","null","null","535","142","null","null","0","null","null","null","0","0","null","null",
"2507902","null","Marlon Moore","WR","CLE","WR","CLE","null","0.1855","null","null","513","163","null","null","0.0851","null","null","null","0.4125","-0.0013","6.4798","null",
"2507999","null","Chris Ivory","RB","NYJ","RB","NYJ","null","12.8679","null","null","75","14","null","null","0.4538","null","null","null","13.9629","11.65","5.8209","null",
"2508020","null","Richie Brockel","TE","CAR","TE","CAR","null","0.005","null","null","533","98","null","null","0.005","null","null","null","0.008","0","8.0031","null",
"2508051","null","John Conner","RB","FA","RB","FA","null","0","null","null","535","142","null","null","0","null","null","null","0","0","null","null",
"2508061","null","Antonio Brown","WR","PIT","WR","PIT","null","22.7951","null","null","1","1","null","null","2.6201","null","null","null","23.4247","21.33","6.8849","null",
"2508096","null","Tyler Clutts","RB","DAL","RB","DAL","null","0.8656","null","null","441","119","null","null","0.0051","null","null","null","1.5302","0","3.3303","null",
"2508097","null","Andrew Hawkins","WR","CLE","WR","CLE","null","8.3884","null","null","172","56","null","null","0.1154","null","null","null","10.0999","6.816","2.0797","null",
"2508101","null","James Develin","RB","NE","RB","NE","null","0","null","null","535","142","null","null","0","null","null","null","0","0","null","null",
"2508112","null","Rob Housler","TE","CLE","TE","CLE","null","2.6962","null","null","354","54","null","null","0.1223","null","null","null","3.6328","0.71","3.7814","null",
"2508115","null","Vincent Brown","WR","FA","WR","FA","null","0","null","null","535","166","null","null","0","null","null","null","0","0","null","null",
"2508123","null","T.J. Yates","QB","FA","QB","FA","null","0","null","null","535","67","null","null","0","null","null","null","0","0","null","null",
"2508137","null","Ryan Taylor","TE","FA","TE","FA","null","0","null","null","535","99","null","null","0","null","null","null","0","0","null","null",
"2527672","null","Will Tukuafu","RB","SEA","RB","SEA","null","0.005","null","null","533","141","null","null","0.005","null","null","null","0.008","0","8.8873","null",
"2528181","null","Bryan Walters","WR","JAC","WR","JAC","null","0.8884","null","null","438","144","null","null","0.2345","null","null","null","1.2848","0","5.86","null",
"2530515","null","Chris Hogan","WR","BUF","WR","BUF","null","2.1246","null","null","369","122","null","null","0.044","null","null","null","3.463","0.8449","4.0444","null",
"2530516","null","Robert Hughes","RB","FA","RB","FA","null","0","null","null","535","142","null","null","0","null","null","null","0","0","null","null",
"2530575","null","Drew Davis","WR","FA","WR","FA","null","0","null","null","535","166","null","null","0","null","null","null","0","0","null","null",
"2530598","null","Jeremy Ross","WR","FA","WR","FA","null","0","null","null","535","166","null","null","0","null","null","null","0","0","null","null",
"2530660","null","Kamar Aiken","WR","BAL","WR","BAL","null","6.3561","null","null","232","77","null","null","0.0495","null","null","null","7.2347","2.2295","2.1841","null",
"2530690","null","DuJuan Harris","RB","FA","RB","FA","null","0","null","null","535","142","null","null","0","null","null","null","0","0","null","null",
"2530699","null","Henry Hynoski","RB","FA","RB","FA","null","0","null","null","535","142","null","null","0","null","null","null","0","0","null","null",
"2530700","null","Dontrelle Inman","WR","SD","WR","SD","null","0.6482","null","null","458","146","null","null","0.0971","null","null","null","1.1836","0","5.5783","null",
"2530713","null","Jeff Maehl","WR","FA","WR","FA","null","0","null","null","535","166","null","null","0","null","null","null","0","0","null","null",
"2530720","null","Joseph Morgan","WR","FA","WR","FA","null","0","null","null","535","166","null","null","0","null","null","null","0","0","null","null",
"2530747","null","Doug Baldwin","WR","SEA","WR","SEA","null","11.1859","null","null","105","40","null","null","0.2158","null","null","null","13.0144","7.2939","3.194","null",
"2530754","null","Brett Brackett","TE","FA","TE","FA","null","0","null","null","535","99","null","null","0","null","null","null","0","0","null","null",
"2530763","null","Patrick DiMarco","RB","ATL","RB","ATL","null","1.315","null","null","407","102","null","null","0.024","null","null","null","1.8711","0.595","6.6259","null",
"2530959","null","Marcus Harris","WR","NYG","WR","NYG","null","0","null","null","535","166","null","null","0","null","null","null","0","0","null","null",
"2530990","null","Phillip Tanner","RB","FA","RB","FA","null","0","null","null","535","142","null","null","0","null","null","null","0","0","null","null",
"2531049","null","Chris Matthews","WR","SEA","WR","SEA","null","2.9626","null","null","342","115","null","null","0.1308","null","null","null","4.3016","0.9672","4.7053","null",
"2531218","null","Chase Reynolds","RB","STL","RB","STL","null","0.2398","null","null","506","135","null","null","0.1203","null","null","null","0.4039","0","7.8154","null",
"2531332","null","Terrelle Pryor","QB","CLE","QB","CLE","null","0","null","null","535","67","null","null","0","null","null","null","0","0","null","null",
"2531332","null","Terrelle Pryor","WR","CLE","WR","CLE","null","0","null","null","535","166","null","null","0","null","null","null","0","0","null","null",
"2532790","null","Travis Benjamin","WR","CLE","WR","CLE","null","5.7223","null","null","256","83","null","null","0.0258","null","null","null","7.9135","1.483","4.7232","null",
"2532797","null","Brandon Bolden","RB","NE","RB","NE","null","3.839","null","null","318","75","null","null","0.2243","null","null","null","5.5899","2.1809","7.4382","null",
"2532799","null","Jarrett Boykin","WR","FA","WR","FA","null","0","null","null","535","166","null","null","0","null","null","null","0","0","null","null",
"2532807","null","Ryan Broyles","WR","FA","WR","FA","null","0","null","null","535","166","null","null","0","null","null","null","0","0","null","null",
"2532809","null","LaRon Byrd","WR","FA","WR","FA","null","0","null","null","535","166","null","null","0","null","null","null","0","0","null","null",
"2532820","null","Kirk Cousins","QB","WAS","QB","WAS","null","12.8812","null","null","73","29","null","null","0.8402","null","null","null","14.4219","10.5274","5.1475","null",
"2532823","null","Juron Criner","WR","FA","WR","FA","null","0","null","null","535","166","null","null","0","null","null","null","0","0","null","null",
"2532835","null","Rhett Ellison","TE","MIN","TE","MIN","null","2.7249","null","null","349","51","null","null","0.0099","null","null","null","3.3255","1.1562","6.7745","null",
"2532838","null","Coby Fleener","TE","IND","TE","IND","null","9.2012","null","null","148","17","null","null","0.5077","null","null","null","10.276","8.11","2.3332","null",
